learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
580000.0,1.46875,1.5441845688554972E-9,580000.0,73.66758620689654,44.48948881862004,45.952105428924305,37.55907700861829,580000.0,4064.0
590000.0,1.5,1.5770395596822099E-9,590000.0,73.66,44.4739247321882,45.919968819924634,37.54380606372376,590000.0,4064.0
600000.0,1.515625,1.5934670550955663E-9,600000.0,73.66566666666667,44.48964338787545,45.925578625672046,37.57072415210038,600000.0,4064.0
610000.0,1.546875,1.626322045922279E-9,610000.0,73.65836065573771,44.47257170171282,45.901832518020505,37.544844312983194,610000.0,4064.0
620000.0,1.578125,1.6591770367489917E-9,620000.0,73.6525806451613,44.45532371537425,45.879343875586834,37.516160866604956,620000.0,4064.0
630000.0,1.59375,1.6756045321623481E-9,630000.0,73.66079365079365,44.46482573275593,45.901986737694564,37.50583751374641,630000.0,4064.0
640000.0,1.625,1.7084595229890608E-9,640000.0,73.65046875,44.45315091012011,45.88637348179761,37.50921777669079,640000.0,4064.0
650000.0,1.65625,1.7413145138157735E-9,650000.0,73.6496923076923,44.452019813541085,45.883702266680984,37.50747967716983,650000.0,4064.0
660000.0,1.671875,1.75774200922913E-9,660000.0,73.65,44.461228396927716,45.88850998158014,37.530083695535055,660000.0,4064.0
670000.0,1.6875,1.7741695046424864E-9,670000.0,73.65,44.461038704284825,45.90250838067574,37.53007699711262,670000.0,4064.0
680000.0,1.71875,1.807024495469199E-9,680000.0,73.65382352941177,44.46519918679756,45.908751928552235,37.52715581422111,680000.0,4064.0
690000.0,1.734375,1.8234519908825555E-9,690000.0,73.64695652173913,44.45082525500681,45.89454202459555,37.507389027122876,690000.0,4064.0
700000.0,1.765625,1.8563069817092682E-9,700000.0,73.6362857142857,44.42654574383467,45.87157308742567,37.46895404351346,700000.0,4064.0
710000.0,1.796875,1.889161972535981E-9,710000.0,73.63901408450704,44.43798308146327,45.88365577282833,37.48772553289556,710000.0,4064.0
720000.0,1.8125,1.9055894679493375E-9,720000.0,73.63888888888889,44.44078454599572,45.891549331911726,37.49320757326763,720000.0,4064.0
730000.0,1.84375,1.9384444587760504E-9,730000.0,73.64123287671232,44.441481674944185,45.89576684615275,37.488345196596626,730000.0,4064.0
740000.0,1.859375,1.954871954189407E-9,740000.0,73.64256756756757,44.45299103408092,45.91203165773264,37.51882011493883,740000.0,4064.0
750000.0,1.890625,1.9877269450161197E-9,750000.0,73.64213333333333,44.448096427976616,45.894253980939666,37.50387273405541,750000.0,4064.0
760000.0,1.921875,2.0205819358428326E-9,760000.0,73.63815789473685,44.43827520094943,45.8884981661238,37.494540326706854,760000.0,4064.0
770000.0,1.9375,2.037009431256189E-9,770000.0,73.64324675324674,44.44982696153689,45.88758208971141,37.51285477643464,770000.0,4064.0
780000.0,1.96875,2.069864422082902E-9,780000.0,73.63499999999999,44.433634355169644,45.8795199747355,37.497872495623405,780000.0,4064.0
790000.0,2.0,2.102719412909615E-9,790000.0,73.62810126582279,44.422971136631325,45.864298261113596,37.4908488652593,790000.0,4064.0
800000.0,2.015625,2.1191469083229713E-9,800000.0,73.627125,44.421119245649,45.85875952680336,37.48466621233223,800000.0,4064.0
810000.0,2.046875,2.152001899149684E-9,810000.0,73.6288888888889,44.42411291498644,45.87498384656901,37.48525706124575,810000.0,4064.0
820000.0,2.078125,2.184856889976397E-9,820000.0,73.63439024390243,44.4334564700731,45.88380178570087,37.488109041176685,820000.0,4064.0
830000.0,2.09375,2.2012843853897535E-9,830000.0,73.62518072289157,44.41080253797113,45.86168094867135,37.4575738529227,830000.0,4064.0
840000.0,2.109375,2.21771188080311E-9,840000.0,73.62845238095238,44.419103905341785,45.87094314910836,37.47254980551997,840000.0,4064.0
850000.0,2.125,2.2341393762164664E-9,850000.0,73.62576470588236,44.41505645870744,45.86922034929628,37.471829257408075,850000.0,4064.0
860000.0,2.15625,2.2669943670431793E-9,860000.0,73.63372093023256,44.426651514302655,45.87427076470645,37.47432104144206,860000.0,4064.0
870000.0,2.1875,2.299849357869892E-9,870000.0,73.63218390804597,44.424370299347764,45.88920732642205,37.47137966375194,870000.0,4064.0
880000.0,2.203125,2.3162768532832486E-9,880000.0,73.63602272727273,44.434212490076675,45.903779924499446,37.48740333575837,880000.0,4064.0
890000.0,2.234375,2.3491318441099615E-9,890000.0,73.63775280898876,44.435831249303185,45.90988207900592,37.49127471719428,890000.0,4064.0
900000.0,2.265625,2.3819868349366744E-9,900000.0,73.64044444444444,44.43845233424673,45.91346099041774,37.48689057649842,900000.0,4064.0
910000.0,2.28125,2.398414330350031E-9,910000.0,73.64384615384616,44.44487627479669,45.91963742136237,37.488336452300636,910000.0,4064.0
920000.0,2.3125,2.4312693211767437E-9,920000.0,73.64576086956521,44.44736729096066,45.93592379355402,37.490589776114,920000.0,4064.0
930000.0,2.34375,2.4641243120034566E-9,930000.0,73.64817204301075,44.44704240261774,45.93590543989728,37.47812377225252,930000.0,4064.0
940000.0,2.359375,2.480551807416813E-9,940000.0,73.6536170212766,44.45503060336111,45.945757177592206,37.47749976647724,940000.0,4064.0
950000.0,2.390625,2.513406798243526E-9,950000.0,73.65210526315789,44.45183644937337,45.93622632462239,37.474708112887996,950000.0,4064.0
960000.0,2.40625,2.5298342936568824E-9,960000.0,73.65479166666667,44.4521199477527,45.9445711391193,37.469805942141136,960000.0,4064.0
970000.0,2.4375,2.5626892844835953E-9,970000.0,73.65494845360826,44.452651533943474,45.955782830846275,37.465098238822264,970000.0,4064.0
980000.0,2.46875,2.595544275310308E-9,980000.0,73.64785714285715,44.43731046827797,45.94590634706675,37.44692395077159,980000.0,4064.0
990000.0,2.484375,2.6119717707236646E-9,990000.0,73.64616161616162,44.43042132429182,45.93815595077508,37.43693408532843,990000.0,4064.0
1000000.0,2.515625,2.6448267615503775E-9,1000000.0,73.6542,44.447796435087064,45.95988291834438,37.45819001023145,1000000.0,4064.0
