learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
250000.0,0.6875,7.228097981876795E-10,250000.0,73.6032,44.45112950458112,45.879805799763815,37.366412938250996,250000.0,4064.0
260000.0,0.71875,7.556647890143922E-10,260000.0,73.61692307692309,44.487183737014284,45.93376105427433,37.40212808672958,260000.0,4064.0
270000.0,0.75,7.885197798411048E-10,270000.0,73.62592592592593,44.51155040887885,45.94820257469031,37.43850154624685,270000.0,4064.0
280000.0,0.765625,8.049472752544612E-10,280000.0,73.59750000000001,44.44535695556232,45.88859610598741,37.348407162893984,280000.0,4064.0
290000.0,0.796875,8.378022660811739E-10,290000.0,73.6348275862069,44.523850395479755,45.97644299048252,37.433308238682855,290000.0,4064.0
300000.0,0.796875,8.378022660811739E-10,300000.0,73.63033333333333,44.51294024179198,45.99072866671673,37.416736547315786,300000.0,4064.0
310000.0,0.828125,8.706572569078865E-10,310000.0,73.62387096774194,44.49946405162451,45.96841340117623,37.39299551308555,310000.0,4064.0
320000.0,0.859375,9.035122477345992E-10,320000.0,73.6503125,44.55338085701865,46.028586241990936,37.452525072695984,320000.0,4064.0
330000.0,0.875,9.199397431479556E-10,330000.0,73.6130303030303,44.479999785532584,45.95787200238319,37.392961138871904,330000.0,4064.0
340000.0,0.90625,9.527947339746683E-10,340000.0,73.61764705882354,44.486861995535286,45.95636744850191,37.40142643795274,340000.0,4064.0
350000.0,0.921875,9.692222293880248E-10,350000.0,73.63314285714286,44.51656584111884,45.99042524551402,37.43118270821467,350000.0,4064.0
360000.0,0.9375,9.856497248013812E-10,360000.0,73.61444444444444,44.48444559362292,45.949390858033794,37.413603389316805,360000.0,4064.0
370000.0,0.96875,1.018504715628094E-9,370000.0,73.61837837837838,44.48607840150547,45.946784062906666,37.401319797605396,370000.0,4064.0
380000.0,1.0,1.0513597064548066E-9,380000.0,73.61684210526316,44.48402048475107,45.96441680096153,37.41158549908542,380000.0,4064.0
390000.0,1.015625,1.067787201868163E-9,390000.0,73.61948717948718,44.47790255337819,45.97450061963073,37.39564317877569,390000.0,4064.0
400000.0,1.046875,1.1006421926948757E-9,400000.0,73.62349999999999,44.48299872292814,45.97581082880169,37.381446970146584,400000.0,4064.0
410000.0,1.078125,1.1334971835215884E-9,410000.0,73.64804878048781,44.524162592621124,46.009544511905666,37.39395976265529,410000.0,4064.0
420000.0,1.09375,1.1499246789349448E-9,420000.0,73.66214285714285,44.542633151298396,46.03503705185308,37.395157730313414,420000.0,4064.0
430000.0,1.125,1.1827796697616575E-9,430000.0,73.67627906976743,44.571294336603565,46.05717771413048,37.42495439217202,430000.0,4064.0
440000.0,1.15625,1.2156346605883702E-9,440000.0,73.69250000000001,44.60115804432956,46.093950105015125,37.45819397993313,440000.0,4064.0
450000.0,1.171875,1.2320621560017266E-9,450000.0,73.7011111111111,44.61773553893707,46.11128819270524,37.48184070534662,450000.0,4064.0
460000.0,1.203125,1.2649171468284393E-9,460000.0,73.70086956521739,44.61795314567436,46.10041568833621,37.480426457744386,460000.0,4064.0
470000.0,1.234375,1.297772137655152E-9,470000.0,73.70744680851064,44.63045032434132,46.105838843047295,37.504109076380765,470000.0,4064.0
480000.0,1.25,1.3141996330685085E-9,480000.0,73.70895833333333,44.64038973460418,46.11479273770688,37.53767874201259,480000.0,4064.0
490000.0,1.28125,1.3470546238952211E-9,490000.0,73.72142857142858,44.66855426256674,46.12906599728062,37.564852258070765,490000.0,4064.0
500000.0,1.296875,1.3634821193085776E-9,500000.0,73.7158,44.64693803780887,46.11663024448644,37.525967265795465,500000.0,4064.0
510000.0,1.3125,1.379909614721934E-9,510000.0,73.70941176470588,44.63547808382388,46.1005053002255,37.51566978120558,510000.0,4064.0
520000.0,1.34375,1.4127646055486467E-9,520000.0,73.71038461538461,44.63122971761023,46.10149978709647,37.488968453205665,520000.0,4064.0
530000.0,1.359375,1.4291921009620031E-9,530000.0,73.71150943396226,44.63950629110751,46.09721373248428,37.50577491511436,530000.0,4064.0
540000.0,1.390625,1.4620470917887158E-9,540000.0,73.71425925925926,44.64451531834083,46.10387144788202,37.50720936887755,540000.0,4064.0
550000.0,1.421875,1.4949020826154285E-9,550000.0,73.72072727272727,44.66677923521984,46.12152999109083,37.55033615042947,550000.0,4064.0
560000.0,1.4375,1.511329578028785E-9,560000.0,73.72803571428571,44.677516972942506,46.139174238707824,37.56265039277179,560000.0,4064.0
570000.0,1.46875,1.5441845688554976E-9,570000.0,73.72543859649123,44.67491138618555,46.13602931920603,37.56930259702365,570000.0,4064.0
580000.0,1.5,1.5770395596822103E-9,580000.0,73.71637931034482,44.66086226239328,46.114039087602464,37.568596936686056,580000.0,4064.0
590000.0,1.515625,1.5934670550955668E-9,590000.0,73.7228813559322,44.67096052995206,46.13230393979298,37.576501852150095,590000.0,4064.0
600000.0,1.546875,1.6263220459222794E-9,600000.0,73.7255,44.67075122780281,46.12845353426623,37.56727536266322,600000.0,4064.0
610000.0,1.578125,1.6591770367489921E-9,610000.0,73.71622950819672,44.65802356990333,46.11193643580728,37.570428979164305,610000.0,4064.0
620000.0,1.59375,1.6756045321623486E-9,620000.0,73.72048387096774,44.667326199279046,46.12093054016965,37.584085441534775,620000.0,4064.0
630000.0,1.625,1.7084595229890612E-9,630000.0,73.7147619047619,44.65226805543798,46.113320273603506,37.56310727199375,630000.0,4064.0
640000.0,1.65625,1.741314513815774E-9,640000.0,73.72046875,44.657412476952715,46.125041642108506,37.56139393466906,640000.0,4064.0
650000.0,1.671875,1.7577420092291304E-9,650000.0,73.72507692307693,44.67192537633809,46.12839325481192,37.59381737128659,650000.0,4064.0
660000.0,1.703125,1.790597000055843E-9,660000.0,73.72727272727273,44.67131584413313,46.13033104682374,37.587508863365606,660000.0,4064.0
670000.0,1.734375,1.8234519908825557E-9,670000.0,73.72611940298508,44.66376141462793,46.13899495765409,37.561849362441706,670000.0,4064.0
680000.0,1.75,1.8398794862959122E-9,680000.0,73.72852941176471,44.66234658654242,46.14181014600675,37.55230308347869,680000.0,4064.0
690000.0,1.78125,1.872734477122625E-9,690000.0,73.7172463768116,44.645551583327595,46.12077673595018,37.552813809584485,690000.0,4064.0
700000.0,1.8125,1.905589467949338E-9,700000.0,73.72014285714286,44.64429694754355,46.110603344230796,37.53620481825436,700000.0,4064.0
710000.0,1.828125,1.9220169633626944E-9,710000.0,73.71901408450704,44.64605041239238,46.1137936212732,37.541631659810335,710000.0,4064.0
720000.0,1.859375,1.9548719541894073E-9,720000.0,73.72583333333334,44.65704466883512,46.12253965179897,37.5484049875707,720000.0,4064.0
730000.0,1.890625,1.98772694501612E-9,730000.0,73.7158904109589,44.63750034316944,46.107047760288516,37.531661642042764,730000.0,4064.0
740000.0,1.90625,2.0041544404294766E-9,740000.0,73.71837837837838,44.63800698005133,46.10974565586649,37.52320986861126,740000.0,4064.0
750000.0,1.9375,2.0370094312561895E-9,750000.0,73.71413333333334,44.628646019316875,46.09324798407494,37.51913465408665,750000.0,4064.0
760000.0,1.96875,2.0698644220829024E-9,760000.0,73.7175,44.63075279918042,46.09270844015999,37.513451624205416,760000.0,4064.0
770000.0,1.984375,2.086291917496259E-9,770000.0,73.71883116883117,44.63442133126082,46.09263866763987,37.52219055940278,770000.0,4064.0
780000.0,2.015625,2.1191469083229717E-9,780000.0,73.71987179487179,44.634953265512856,46.094312928318594,37.52190703189055,780000.0,4064.0
790000.0,2.046875,2.1520018991496846E-9,790000.0,73.71810126582278,44.63217477063138,46.09723044331599,37.52610262921932,790000.0,4064.0
800000.0,2.0625,2.168429394563041E-9,800000.0,73.72,44.63868461757962,46.09866528563297,37.54381795496405,800000.0,4064.0
810000.0,2.09375,2.201284385389754E-9,810000.0,73.72123456790123,44.64133611292957,46.1054859692166,37.54661455811894,810000.0,4064.0
820000.0,2.125,2.234139376216467E-9,820000.0,73.72353658536585,44.64642138005696,46.094707716016956,37.55502809729577,820000.0,4064.0
830000.0,2.140625,2.2505668716298233E-9,830000.0,73.71927710843373,44.640596190105505,46.09055837162,37.549029151230236,830000.0,4064.0
840000.0,2.171875,2.283421862456536E-9,840000.0,73.70845238095238,44.62211245731827,46.07401945104398,37.53510749327548,840000.0,4064.0
850000.0,2.203125,2.316276853283249E-9,850000.0,73.70388235294118,44.61181593816738,46.06965774330145,37.52477157048263,850000.0,4064.0
860000.0,2.21875,2.3327043486966055E-9,860000.0,73.70197674418606,44.60455802542444,46.071030016310104,37.51488477594787,860000.0,4064.0
870000.0,2.25,2.3655593395233184E-9,870000.0,73.70011494252874,44.60274498347906,46.07618324892358,37.521435202883524,870000.0,4064.0
880000.0,2.28125,2.3984143303500312E-9,880000.0,73.69670454545455,44.59306777068939,46.073308187471035,37.50533233256477,880000.0,4064.0
890000.0,2.296875,2.4148418257633877E-9,890000.0,73.69808988764045,44.59817385100774,46.0681224397639,37.51798359522431,890000.0,4064.0
900000.0,2.328125,2.4476968165901006E-9,900000.0,73.69722222222222,44.595261251750706,46.071273171298465,37.51484756499935,900000.0,4064.0
910000.0,2.359375,2.4805518074168135E-9,910000.0,73.69571428571429,44.59459988651543,46.07360981884785,37.52081604101086,910000.0,4064.0
920000.0,2.375,2.49697930283017E-9,920000.0,73.68945652173913,44.57845620228969,46.05815878788689,37.49722418752614,920000.0,4064.0
930000.0,2.40625,2.529834293656883E-9,930000.0,73.7005376344086,44.5986919945903,46.0791446208113,37.511816254055844,930000.0,4064.0
940000.0,2.4375,2.5626892844835957E-9,940000.0,73.70563829787234,44.60582631155276,46.07967399153129,37.5122931651266,940000.0,4064.0
950000.0,2.453125,2.579116779896952E-9,950000.0,73.70347368421054,44.59920555837432,46.07342839997065,37.502783163424866,950000.0,4064.0
960000.0,2.484375,2.611971770723665E-9,960000.0,73.70572916666667,44.60593449728045,46.08503794391605,37.515625734873666,960000.0,4064.0
970000.0,2.515625,2.644826761550378E-9,970000.0,73.7157731958763,44.62596166136501,46.10870966719158,37.53824896308255,970000.0,4064.0
980000.0,2.53125,2.6612542569637343E-9,980000.0,73.71510204081633,44.62276507828095,46.10414609242923,37.53770647629948,980000.0,4064.0
990000.0,2.5625,2.6941092477904472E-9,990000.0,73.70848484848484,44.61383774130069,46.08745362919511,37.53875541135928,990000.0,4064.0
1000000.0,2.59375,2.72696423861716E-9,1000000.0,73.70750000000001,44.61095782431595,46.080934480927105,37.535042621330625,1000000.0,4064.0
