learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.015625,1.6427495413356356E-11,10000.0,74.00999999999999,45.78251374045082,47.20698760918138,38.890195156360214,10000.0,4064.0
20000.0,0.046875,4.928248624006907E-11,20000.0,74.2,45.93707930980174,47.42205013246383,38.76824492702029,20000.0,4064.0
30000.0,0.078125,8.213747706678178E-11,30000.0,73.74000000000001,44.89064713182426,46.30954814966265,37.75776250296281,30000.0,4064.0
40000.0,0.109375,1.1499246789349448E-10,40000.0,73.66,44.55809146976142,46.09914564894869,37.386343376716,40000.0,4064.0
50000.0,0.125,1.3141996330685085E-10,50000.0,73.774,44.80850246548117,46.53647001263912,37.80001897353191,50000.0,4064.0
60000.0,0.15625,1.6427495413356356E-10,60000.0,73.8,44.88229232517289,46.61595408700377,37.89261585871754,60000.0,4064.0
70000.0,0.1875,1.9712994496027626E-10,70000.0,73.74857142857142,44.799432071674154,46.4553162970949,37.895839670147694,70000.0,4064.0
80000.0,0.203125,2.1355744037363263E-10,80000.0,73.72999999999999,44.72688561271912,46.36586361780318,37.75619002487856,80000.0,4064.0
90000.0,0.234375,2.4641243120034536E-10,90000.0,73.80555555555556,44.87151965660629,46.43141175668614,37.92622238605545,90000.0,4064.0
100000.0,0.265625,2.792674220270581E-10,100000.0,73.788,44.82211880669905,46.234000656383316,37.83027370618092,100000.0,4064.0
110000.0,0.28125,2.9569491744041443E-10,110000.0,73.80727272727273,44.86040872402103,46.27132867132869,37.86365891004767,110000.0,4064.0
120000.0,0.3125,3.2854990826712716E-10,120000.0,73.745,44.72886769967099,46.10397386112871,37.72902460717464,120000.0,4064.0
130000.0,0.34375,3.614048990938399E-10,130000.0,73.74923076923076,44.75564358754851,46.2243933186259,37.839708561020025,130000.0,4064.0
140000.0,0.359375,3.7783239450719624E-10,140000.0,73.8,44.8669369105213,46.29811282081314,37.96194503171248,140000.0,4064.0
150000.0,0.390625,4.1068738533390897E-10,150000.0,73.804,44.889713501482866,46.2954610685145,38.01914917109642,150000.0,4064.0
160000.0,0.421875,4.435423761606217E-10,160000.0,73.80250000000001,44.904639142490325,46.35919223976863,38.07926964383319,160000.0,4064.0
170000.0,0.4375,4.5996987157397804E-10,170000.0,73.76823529411764,44.82453708826446,46.256748939452365,37.96221585376033,170000.0,4064.0
180000.0,0.46875,4.928248624006907E-10,180000.0,73.74444444444444,44.77301598685555,46.22150912049523,37.911373280607485,180000.0,4064.0
190000.0,0.5,5.256798532274034E-10,190000.0,73.75894736842106,44.8169724213516,46.25980857118221,38.00452612469227,190000.0,4064.0
200000.0,0.515625,5.421073486407597E-10,200000.0,73.747,44.77405254744881,46.295860651126624,37.92222839644836,200000.0,4064.0
210000.0,0.546875,5.749623394674724E-10,210000.0,73.77,44.81158637716827,46.301351166916895,37.95562063527822,210000.0,4064.0
220000.0,0.578125,6.078173302941851E-10,220000.0,73.8009090909091,44.87026735646862,46.39322916666667,38.02032367331579,220000.0,4064.0
230000.0,0.59375,6.242448257075414E-10,230000.0,73.79782608695652,44.86934761859164,46.37200113903324,38.030211107569215,230000.0,4064.0
240000.0,0.625,6.570998165342541E-10,240000.0,73.76458333333333,44.79969381727539,46.25450262048245,37.96307243635218,240000.0,4064.0
250000.0,0.640625,6.735273119476105E-10,250000.0,73.7496,44.76898378242506,46.22714944732596,37.93527397908038,250000.0,4064.0
260000.0,0.671875,7.063823027743231E-10,260000.0,73.76769230769231,44.80906611262302,46.31085921202819,37.99410887668644,260000.0,4064.0
270000.0,0.703125,7.392372936010358E-10,270000.0,73.76,44.80403623532081,46.336216691157546,38.017917133258685,270000.0,4064.0
