learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
140000.0,0.390625,4.106873853339089E-10,140000.0,73.65642857142856,44.55780112917046,45.875464111181216,37.568134881673814,140000.0,4064.0
150000.0,0.421875,4.4354237616062165E-10,150000.0,73.66466666666666,44.58414238159882,45.8840774278395,37.642267439107165,150000.0,4064.0
160000.0,0.4375,4.59969871573978E-10,160000.0,73.67812500000001,44.64015919447496,45.953749807504764,37.765069232019634,160000.0,4064.0
170000.0,0.453125,4.763973669873344E-10,170000.0,73.64823529411765,44.5981660167432,45.94901123297257,37.746835091229975,170000.0,4064.0
180000.0,0.484375,5.092523578140471E-10,180000.0,73.66333333333334,44.61506229823008,45.98714793546624,37.73674118048807,180000.0,4064.0
190000.0,0.515625,5.421073486407597E-10,190000.0,73.68736842105264,44.65375570110247,46.020708941123125,37.75647410358567,190000.0,4064.0
200000.0,0.53125,5.585348440541161E-10,200000.0,73.70400000000001,44.68244419396848,46.04842018875668,37.757263743416786,200000.0,4064.0
210000.0,0.546875,5.749623394674724E-10,210000.0,73.72999999999999,44.73181121014486,46.0986047602298,37.81267261106288,210000.0,4064.0
220000.0,0.578125,6.078173302941851E-10,220000.0,73.70409090909091,44.674562013892924,46.03904522941172,37.74240761068424,220000.0,4064.0
230000.0,0.609375,6.406723211208978E-10,230000.0,73.71304347826086,44.68859109784291,46.06649360844237,37.73814182439807,230000.0,4064.0
240000.0,0.625,6.570998165342541E-10,240000.0,73.70541666666666,44.67223213581901,46.086815374232195,37.713315633111925,240000.0,4064.0
250000.0,0.65625,6.899548073609668E-10,250000.0,73.7168,44.684680404350665,46.09680065627565,37.724619000682395,250000.0,4064.0
260000.0,0.6875,7.228097981876795E-10,260000.0,73.71192307692309,44.68162264805205,46.0974282537204,37.742861046591074,260000.0,4064.0
270000.0,0.71875,7.556647890143922E-10,270000.0,73.69185185185185,44.64352349019499,46.080448165663405,37.71362930875738,270000.0,4064.0
280000.0,0.734375,7.720922844277485E-10,280000.0,73.69642857142857,44.650671712064444,46.04869901547117,37.70300446609826,280000.0,4064.0
290000.0,0.765625,8.049472752544612E-10,290000.0,73.7251724137931,44.710995566746384,46.11206585619418,37.753651602784046,290000.0,4064.0
300000.0,0.78125,8.213747706678175E-10,300000.0,73.70833333333333,44.67053682354687,46.10338583484232,37.70042494036616,300000.0,4064.0
310000.0,0.8125,8.542297614945302E-10,310000.0,73.70870967741936,44.673521575459816,46.09162102812394,37.70883966921938,310000.0,4064.0
320000.0,0.828125,8.706572569078865E-10,320000.0,73.70218750000001,44.661566379981814,46.08100055743146,37.69997853076394,320000.0,4064.0
330000.0,0.859375,9.035122477345992E-10,330000.0,73.71060606060607,44.67014872709943,46.07102673603989,37.691672352497584,330000.0,4064.0
340000.0,0.890625,9.36367238561312E-10,340000.0,73.71029411764705,44.66928967472318,46.07662747416492,37.697342283001895,340000.0,4064.0
350000.0,0.921875,9.692222293880246E-10,350000.0,73.73457142857143,44.717737675373364,46.1392438437066,37.74742501913037,350000.0,4064.0
360000.0,0.9375,9.85649724801381E-10,360000.0,73.73666666666666,44.713874176451185,46.14276030600444,37.74248350519535,360000.0,4064.0
370000.0,0.96875,1.0185047156280937E-9,370000.0,73.73810810810811,44.720539449365035,46.12945252945255,37.756866864815024,370000.0,4064.0
380000.0,1.0,1.0513597064548064E-9,380000.0,73.7407894736842,44.72326819273205,46.16837051223261,37.75730432396017,380000.0,4064.0
390000.0,1.015625,1.0677872018681628E-9,390000.0,73.71820512820513,44.678559407495065,46.12971041152047,37.71556700655056,390000.0,4064.0
400000.0,1.046875,1.1006421926948755E-9,400000.0,73.70675,44.66056277043034,46.09608840050842,37.702946838442166,400000.0,4064.0
410000.0,1.078125,1.1334971835215882E-9,410000.0,73.7190243902439,44.68307011000056,46.10513679787926,37.719926941483834,410000.0,4064.0
420000.0,1.109375,1.1663521743483009E-9,420000.0,73.71642857142857,44.683444063634084,46.108143996719356,37.73457197488874,420000.0,4064.0
430000.0,1.140625,1.1992071651750136E-9,430000.0,73.71186046511627,44.67665409527061,46.08049836866306,37.729851815126956,430000.0,4064.0
440000.0,1.171875,1.2320621560017262E-9,440000.0,73.70886363636365,44.67312821880784,46.08630404489042,37.729247299094055,440000.0,4064.0
450000.0,1.1875,1.2484896514150827E-9,450000.0,73.72177777777777,44.70049437323021,46.09742867431545,37.76407060829658,450000.0,4064.0
460000.0,1.21875,1.2813446422417954E-9,460000.0,73.7291304347826,44.70167287740569,46.11440088467164,37.73777383921027,460000.0,4064.0
470000.0,1.265625,1.3306271284818645E-9,470000.0,73.74000000000001,44.72109395590232,46.16293931106082,37.76215665609384,470000.0,4064.0
480000.0,1.28125,1.347054623895221E-9,480000.0,73.7475,44.729031770858626,46.175170322277516,37.76754936143733,480000.0,4064.0
490000.0,1.296875,1.3634821193085774E-9,490000.0,73.75,44.730533315718276,46.19394025592652,37.753161340902174,490000.0,4064.0
500000.0,1.328125,1.39633711013529E-9,500000.0,73.753,44.74236246023015,46.19906775387719,37.77677682423783,500000.0,4064.0
510000.0,1.359375,1.4291921009620027E-9,510000.0,73.7535294117647,44.737411090016074,46.20133354232732,37.766113247197644,510000.0,4064.0
520000.0,1.390625,1.4620470917887154E-9,520000.0,73.76096153846153,44.74524005328669,46.21558231665253,37.76290761799197,520000.0,4064.0
530000.0,1.40625,1.4784745872020719E-9,530000.0,73.74698113207548,44.71748897332137,46.1953411393482,37.73365374718631,530000.0,4064.0
540000.0,1.4375,1.5113295780287845E-9,540000.0,73.74277777777777,44.71020506367231,46.191970672728445,37.73482992121835,540000.0,4064.0
550000.0,1.46875,1.5441845688554972E-9,550000.0,73.74054545454545,44.70864313850921,46.18402814004442,37.74617775229853,550000.0,4064.0
560000.0,1.5,1.5770395596822099E-9,560000.0,73.74374999999999,44.719443700508414,46.20250848846739,37.76770447119372,560000.0,4064.0
570000.0,1.515625,1.5934670550955663E-9,570000.0,73.74245614035088,44.714385862897,46.21096136567835,37.754783758718055,570000.0,4064.0
580000.0,1.546875,1.626322045922279E-9,580000.0,73.73879310344827,44.71363811169202,46.20923711514963,37.76126050660532,580000.0,4064.0
590000.0,1.578125,1.6591770367489917E-9,590000.0,73.74271186440679,44.72121024702372,46.20491843126906,37.76894030690127,590000.0,4064.0
600000.0,1.59375,1.6756045321623481E-9,600000.0,73.72983333333333,44.69539920858883,46.174125360698,37.744486223458026,600000.0,4064.0
610000.0,1.625,1.7084595229890608E-9,610000.0,73.71885245901639,44.66442229120254,46.14699855554436,37.69747043529965,610000.0,4064.0
620000.0,1.65625,1.7413145138157735E-9,620000.0,73.7183870967742,44.663892193193874,46.14619378592133,37.70129532490176,620000.0,4064.0
630000.0,1.6875,1.7741695046424862E-9,630000.0,73.72952380952381,44.68437768970693,46.17476031273173,37.72074733296959,630000.0,4064.0
640000.0,1.703125,1.7905970000558426E-9,640000.0,73.72671875,44.68381373259979,46.17354533261201,37.72835848532542,640000.0,4064.0
650000.0,1.71875,1.807024495469199E-9,650000.0,73.72846153846154,44.68630629436312,46.18896962898072,37.73336542107874,650000.0,4064.0
660000.0,1.75,1.8398794862959118E-9,660000.0,73.75121212121212,44.73280263416626,46.235538010824754,37.77741063058727,660000.0,4064.0
670000.0,1.765625,1.8563069817092682E-9,670000.0,73.75,44.72971738654812,46.23647696460397,37.77133819486462,670000.0,4064.0
680000.0,1.796875,1.889161972535981E-9,680000.0,73.74441176470589,44.71311727694739,46.22122619628539,37.74977598175778,680000.0,4064.0
690000.0,1.8125,1.9055894679493375E-9,690000.0,73.74666666666667,44.72087504321873,46.24688427299704,37.767578319585844,690000.0,4064.0
700000.0,1.84375,1.9384444587760504E-9,700000.0,73.73771428571429,44.71410011475191,46.23184802796098,37.78373420784556,700000.0,4064.0
710000.0,1.875,1.9712994496027633E-9,710000.0,73.73197183098593,44.69939004250602,46.208092018736025,37.76117360849239,710000.0,4064.0
720000.0,1.890625,1.9877269450161197E-9,720000.0,73.73472222222223,44.70117487074315,46.21245950504427,37.75631784400077,720000.0,4064.0
730000.0,1.921875,2.0205819358428326E-9,730000.0,73.73904109589041,44.71449699463037,46.22686230564897,37.78276137374157,730000.0,4064.0
740000.0,1.953125,2.0534369266695455E-9,740000.0,73.73324324324324,44.70361721949754,46.217124832251905,37.772043616619385,740000.0,4064.0
750000.0,1.96875,2.069864422082902E-9,750000.0,73.74533333333333,44.727596754169156,46.240287431950584,37.792618895677606,750000.0,4064.0
760000.0,2.0,2.102719412909615E-9,760000.0,73.7453947368421,44.72897629092993,46.232633087942055,37.7965446508177,760000.0,4064.0
770000.0,2.03125,2.1355744037363277E-9,770000.0,73.73181818181818,44.69814763919992,46.21326951203299,37.76116831086031,770000.0,4064.0
780000.0,2.046875,2.152001899149684E-9,780000.0,73.72871794871794,44.68963161292282,46.196643919960295,37.7463445162427,780000.0,4064.0
790000.0,2.078125,2.184856889976397E-9,790000.0,73.73215189873417,44.69605020078527,46.200073628920606,37.753914451976726,790000.0,4064.0
800000.0,2.109375,2.21771188080311E-9,800000.0,73.734,44.70142456380024,46.196075218157226,37.76474595347047,800000.0,4064.0
810000.0,2.125,2.2341393762164664E-9,810000.0,73.74234567901235,44.71870654636205,46.215238177123766,37.780072608979296,810000.0,4064.0
820000.0,2.15625,2.2669943670431793E-9,820000.0,73.74914634146342,44.732231120080066,46.22406535343567,37.794545170817415,820000.0,4064.0
830000.0,2.1875,2.299849357869892E-9,830000.0,73.7432530120482,44.71930916017619,46.21218852426647,37.77862161706891,830000.0,4064.0
840000.0,2.203125,2.3162768532832486E-9,840000.0,73.73880952380952,44.71214635309656,46.20380192900952,37.777414223014524,840000.0,4064.0
850000.0,2.234375,2.3491318441099615E-9,850000.0,73.74576470588235,44.723978388759086,46.22108155002893,37.785305064191036,850000.0,4064.0
860000.0,2.265625,2.3819868349366744E-9,860000.0,73.74988372093023,44.73048372563115,46.22850936322451,37.79096202440954,860000.0,4064.0
870000.0,2.28125,2.398414330350031E-9,870000.0,73.75321839080459,44.73708100765756,46.24625119467423,37.801124415728744,870000.0,4064.0
880000.0,2.3125,2.4312693211767437E-9,880000.0,73.7575,44.74451637983803,46.260550253764585,37.80342959948505,880000.0,4064.0
890000.0,2.34375,2.4641243120034566E-9,890000.0,73.76314606741573,44.75581826754323,46.276403610286046,37.817592092053445,890000.0,4064.0
900000.0,2.359375,2.480551807416813E-9,900000.0,73.76266666666666,44.757168471390905,46.273383782996675,37.82671542878807,900000.0,4064.0
910000.0,2.390625,2.513406798243526E-9,910000.0,73.76021978021978,44.75039843160095,46.26746776480118,37.81492033563725,910000.0,4064.0
920000.0,2.421875,2.546261789070239E-9,920000.0,73.75978260869566,44.75336106505174,46.275492491343016,37.8272369291945,920000.0,4064.0
930000.0,2.4375,2.5626892844835953E-9,930000.0,73.75924731182796,44.75627184564968,46.27496218934169,37.83982047748709,930000.0,4064.0
940000.0,2.46875,2.595544275310308E-9,940000.0,73.7572340425532,44.74770778454417,46.27431934156737,37.824792755190245,940000.0,4064.0
950000.0,2.484375,2.6119717707236646E-9,950000.0,73.75494736842106,44.74156157112796,46.26690689033905,37.81739371160786,950000.0,4064.0
960000.0,2.515625,2.6448267615503775E-9,960000.0,73.75479166666666,44.74049612876824,46.26116297571286,37.8150845696487,960000.0,4064.0
970000.0,2.53125,2.661254256963734E-9,970000.0,73.74886597938143,44.7297123241147,46.24450857411867,37.81160018463386,970000.0,4064.0
980000.0,2.546875,2.6776817523770904E-9,980000.0,73.7495918367347,44.727292800114064,46.250775669164824,37.80486625534302,980000.0,4064.0
990000.0,2.578125,2.7105367432038033E-9,990000.0,73.75090909090909,44.72597143984663,46.25404336639724,37.79687387797113,990000.0,4064.0
1000000.0,2.609375,2.743391734030516E-9,1000000.0,73.7577,44.73911443133232,46.26124493427614,37.80988650825062,1000000.0,4064.0
