learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
230000.0,0.609375,6.406723211208978E-10,230000.0,73.79478260869566,44.78010491092535,45.97007700375607,37.70400305939991,230000.0,4064.0
240000.0,0.640625,6.735273119476105E-10,240000.0,73.79541666666667,44.779535276983715,45.977357064321055,37.7125652427973,240000.0,4064.0
250000.0,0.65625,6.899548073609668E-10,250000.0,73.7888,44.76945766949179,46.00794291646754,37.72641742535114,250000.0,4064.0
260000.0,0.6875,7.228097981876795E-10,260000.0,73.8076923076923,44.80698215503562,46.0679496317415,37.783218827656775,260000.0,4064.0
270000.0,0.71875,7.556647890143922E-10,270000.0,73.8062962962963,44.80082004325015,46.081712625889125,37.786007723638015,270000.0,4064.0
280000.0,0.734375,7.720922844277485E-10,280000.0,73.79928571428572,44.79480608851712,46.0724209412076,37.80087666494272,280000.0,4064.0
290000.0,0.765625,8.049472752544612E-10,290000.0,73.82,44.823476410838175,46.15346425810477,37.82643944543169,290000.0,4064.0
300000.0,0.796875,8.378022660811739E-10,300000.0,73.79299999999999,44.780188484925,46.10718104795591,37.81263347729106,300000.0,4064.0
310000.0,0.828125,8.706572569078865E-10,310000.0,73.77032258064517,44.733063739143,46.06383825519383,37.76682458651279,310000.0,4064.0
320000.0,0.84375,8.870847523212429E-10,320000.0,73.7746875,44.751147503494835,46.109487879274376,37.79897568170533,320000.0,4064.0
330000.0,0.875,9.199397431479556E-10,330000.0,73.75818181818182,44.701322313107255,46.107985661654894,37.72526571646364,330000.0,4064.0
340000.0,0.90625,9.527947339746683E-10,340000.0,73.75970588235295,44.693174437427494,46.11393643622483,37.70893552846551,340000.0,4064.0
350000.0,0.921875,9.692222293880248E-10,350000.0,73.74542857142858,44.67443170528082,46.09075709131443,37.71748486840768,350000.0,4064.0
360000.0,0.953125,1.0020772202147375E-9,360000.0,73.76416666666667,44.72436715564465,46.141169225154535,37.796203848838886,360000.0,4064.0
370000.0,0.984375,1.0349322110414502E-9,370000.0,73.78162162162162,44.74815147086487,46.16678042852147,37.81379009718198,370000.0,4064.0
380000.0,1.0,1.0513597064548066E-9,380000.0,73.77947368421053,44.75040777127396,46.171300148026496,37.82766861557085,380000.0,4064.0
390000.0,1.03125,1.0842146972815193E-9,390000.0,73.78923076923077,44.77280683935048,46.197531513987215,37.857455500437716,390000.0,4064.0
400000.0,1.0625,1.117069688108232E-9,400000.0,73.7935,44.77180451332628,46.180425418307465,37.84037001897533,400000.0,4064.0
410000.0,1.078125,1.1334971835215884E-9,410000.0,73.77731707317074,44.742358802993486,46.165709450155475,37.812778362620456,410000.0,4064.0
420000.0,1.109375,1.166352174348301E-9,420000.0,73.78404761904763,44.75355862775835,46.19951333444088,37.81619387011697,420000.0,4064.0
430000.0,1.140625,1.1992071651750138E-9,430000.0,73.77348837209303,44.72770479128999,46.180974787991005,37.78020535059116,430000.0,4064.0
440000.0,1.15625,1.2156346605883702E-9,440000.0,73.79045454545454,44.75299346964203,46.1969478541203,37.79055654153428,440000.0,4064.0
450000.0,1.1875,1.2484896514150829E-9,450000.0,73.79733333333334,44.760646076427754,46.18912665489247,37.796675441419296,450000.0,4064.0
460000.0,1.21875,1.2813446422417956E-9,460000.0,73.77369565217391,44.71747724435334,46.14794016685785,37.76098227874222,460000.0,4064.0
470000.0,1.234375,1.297772137655152E-9,470000.0,73.75170212765958,44.67771921412819,46.107237715803464,37.73148732340339,470000.0,4064.0
480000.0,1.265625,1.3306271284818647E-9,480000.0,73.74875,44.67174934788287,46.12273170397988,37.73238058528774,480000.0,4064.0
490000.0,1.296875,1.3634821193085774E-9,490000.0,73.7291836734694,44.62339978333901,46.09580121185727,37.670921134180354,490000.0,4064.0
500000.0,1.3125,1.3799096147219338E-9,500000.0,73.744,44.651325554462964,46.122971608677446,37.69606424025551,500000.0,4064.0
510000.0,1.34375,1.4127646055486465E-9,510000.0,73.7443137254902,44.65421853068473,46.16037216184375,37.708060029214465,510000.0,4064.0
520000.0,1.375,1.4456195963753592E-9,520000.0,73.76115384615385,44.67842968716226,46.18585407603445,37.7099473619335,520000.0,4064.0
530000.0,1.390625,1.4620470917887156E-9,530000.0,73.75905660377359,44.67652296046397,46.19907699330375,37.7112836911832,530000.0,4064.0
540000.0,1.421875,1.4949020826154283E-9,540000.0,73.74388888888889,44.64774644369275,46.166463532708356,37.68848417194415,540000.0,4064.0
550000.0,1.453125,1.527757073442141E-9,550000.0,73.75272727272727,44.67090081401589,46.18011542419136,37.7262040851541,550000.0,4064.0
560000.0,1.484375,1.5606120642688537E-9,560000.0,73.74732142857144,44.65821703217688,46.189547196468645,37.71025938699592,560000.0,4064.0
570000.0,1.5,1.57703955968221E-9,570000.0,73.75929824561403,44.680526699135655,46.22903672280842,37.722965208267404,570000.0,4064.0
580000.0,1.53125,1.6098945505089228E-9,580000.0,73.76362068965517,44.68762853998391,46.2262884120657,37.72518559139609,580000.0,4064.0
590000.0,1.5625,1.6427495413356355E-9,590000.0,73.77542372881356,44.717590488827305,46.247485643414734,37.758710160143856,590000.0,4064.0
600000.0,1.578125,1.659177036748992E-9,600000.0,73.76666666666667,44.707145586302076,46.208079724136994,37.759992407826275,600000.0,4064.0
610000.0,1.609375,1.6920320275757046E-9,610000.0,73.76409836065574,44.70246286617036,46.20049550715527,37.759014965309106,610000.0,4064.0
620000.0,1.640625,1.7248870184024173E-9,620000.0,73.75629032258064,44.69198530900454,46.175119170881615,37.754254956943534,620000.0,4064.0
630000.0,1.640625,1.7248870184024173E-9,630000.0,73.7568253968254,44.69424505331386,46.182566265962265,37.75806767358863,630000.0,4064.0
640000.0,1.671875,1.75774200922913E-9,640000.0,73.7478125,44.677100880130666,46.15954034333251,37.7493062219571,640000.0,4064.0
650000.0,1.703125,1.7905970000558426E-9,650000.0,73.74215384615384,44.66721901882402,46.14353016165524,37.73902892788093,650000.0,4064.0
660000.0,1.71875,1.807024495469199E-9,660000.0,73.74272727272727,44.67058386448483,46.15549527884194,37.7501427847883,660000.0,4064.0
670000.0,1.75,1.8398794862959118E-9,670000.0,73.74701492537314,44.679567993298086,46.16206322387913,37.753910397055705,670000.0,4064.0
680000.0,1.78125,1.8727344771226246E-9,680000.0,73.75852941176471,44.70239306947006,46.19536375916634,37.772616631445324,680000.0,4064.0
690000.0,1.796875,1.889161972535981E-9,690000.0,73.74811594202897,44.68266248172301,46.180701019410684,37.75497580822519,690000.0,4064.0
700000.0,1.828125,1.922016963362694E-9,700000.0,73.74714285714286,44.68378314708485,46.176848752171,37.75741071912426,700000.0,4064.0
710000.0,1.859375,1.954871954189407E-9,710000.0,73.74450704225353,44.6772807495986,46.164042938460085,37.750573526612655,710000.0,4064.0
720000.0,1.875,1.9712994496027633E-9,720000.0,73.75680555555556,44.699754106175185,46.18543781951783,37.76993936759182,720000.0,4064.0
730000.0,1.90625,2.004154440429476E-9,730000.0,73.7572602739726,44.701742654728285,46.19413947191772,37.77260944981128,730000.0,4064.0
740000.0,1.9375,2.037009431256189E-9,740000.0,73.75810810810812,44.70278973655393,46.19136024827511,37.77178179907135,740000.0,4064.0
750000.0,1.953125,2.0534369266695455E-9,750000.0,73.76053333333333,44.71246689545512,46.19458380609971,37.79148977869378,750000.0,4064.0
760000.0,1.96875,2.069864422082902E-9,760000.0,73.76118421052632,44.71262019256776,46.20002158312201,37.7909008098429,760000.0,4064.0
770000.0,2.0,2.102719412909615E-9,770000.0,73.75376623376624,44.69932112794218,46.196401663392066,37.78273090267624,770000.0,4064.0
780000.0,2.015625,2.1191469083229713E-9,780000.0,73.7475641025641,44.69192258335761,46.18309977607939,37.78344266429268,780000.0,4064.0
790000.0,2.046875,2.152001899149684E-9,790000.0,73.7426582278481,44.68109026795932,46.163389142514546,37.776384585156904,790000.0,4064.0
800000.0,2.078125,2.184856889976397E-9,800000.0,73.736125,44.66487249426551,46.1543784116245,37.75503251322006,800000.0,4064.0
810000.0,2.09375,2.2012843853897535E-9,810000.0,73.73222222222222,44.65453843579804,46.14329287585587,37.73914519310115,810000.0,4064.0
820000.0,2.125,2.2341393762164664E-9,820000.0,73.7229268292683,44.64234582866917,46.12728613753704,37.738711327247984,820000.0,4064.0
830000.0,2.15625,2.2669943670431793E-9,830000.0,73.71566265060241,44.629372690288015,46.115904156653144,37.728174461586775,830000.0,4064.0
840000.0,2.171875,2.2834218624565357E-9,840000.0,73.72178571428572,44.644000052738626,46.13503759178325,37.744629364830914,840000.0,4064.0
850000.0,2.203125,2.3162768532832486E-9,850000.0,73.72,44.6437624769039,46.134684989908386,37.75253721527735,850000.0,4064.0
860000.0,2.234375,2.3491318441099615E-9,860000.0,73.71546511627906,44.63498053849095,46.13375591273576,37.75227804076102,860000.0,4064.0
870000.0,2.265625,2.3819868349366744E-9,870000.0,73.72356321839081,44.65218748993379,46.152813371523344,37.76831044386068,870000.0,4064.0
880000.0,2.28125,2.398414330350031E-9,880000.0,73.72568181818183,44.65371606838842,46.15830641799769,37.759700230964285,880000.0,4064.0
890000.0,2.3125,2.4312693211767437E-9,890000.0,73.73280898876405,44.66574375560559,46.172673498944306,37.76557936966411,890000.0,4064.0
900000.0,2.34375,2.4641243120034566E-9,900000.0,73.72688888888888,44.653427720624386,46.15724421856071,37.7532431977087,900000.0,4064.0
910000.0,2.375,2.4969793028301695E-9,910000.0,73.72780219780219,44.65144945223059,46.15382882882882,37.741499503915286,910000.0,4064.0
920000.0,2.390625,2.513406798243526E-9,920000.0,73.72467391304347,44.6457891026455,46.14788263311376,37.73843926913825,920000.0,4064.0
930000.0,2.421875,2.546261789070239E-9,930000.0,73.72903225806452,44.65052247702791,46.16118589948414,37.73176643295692,930000.0,4064.0
940000.0,2.453125,2.5791167798969517E-9,940000.0,73.72702127659575,44.64644912646371,46.15758595805819,37.73045425205746,940000.0,4064.0
950000.0,2.46875,2.595544275310308E-9,950000.0,73.71684210526315,44.626089924905685,46.13189046450971,37.71033271548422,950000.0,4064.0
960000.0,2.5,2.628399266137021E-9,960000.0,73.71302083333333,44.61965657402871,46.13335439430841,37.70550481362626,960000.0,4064.0
970000.0,2.53125,2.661254256963734E-9,970000.0,73.70721649484537,44.60901214476143,46.117361221148265,37.69589126095954,970000.0,4064.0
980000.0,2.5625,2.694109247790447E-9,980000.0,73.70561224489795,44.60733108433189,46.11467765207753,37.6941880792396,980000.0,4064.0
990000.0,2.578125,2.7105367432038033E-9,990000.0,73.69616161616162,44.59033649958105,46.089541609562815,37.67936972899495,990000.0,4064.0
1000000.0,2.609375,2.743391734030516E-9,1000000.0,73.69059999999999,44.57580997884559,46.07337140327215,37.6566321017611,1000000.0,4064.0
