learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.171875,6.6970177512202E-9,10000.0,81.65,62.08332048780976,62.4897792313982,56.945096198967626,10000.0,150616.0,48.0,38.0,38.0,3.0,0.0,0.0,1.0
20000.0,0.25,1.0246876627206804E-8,20000.0,84.50999999999999,68.01414068202772,68.33282224266584,63.4065674462556,20000.0,175640.0,57.0,44.0,44.0,3.0,0.0,0.0,1.0
30000.0,0.296875,1.2623398409535488E-8,30000.0,85.85000000000001,70.88368329842805,71.06931097934984,66.67713321296806,30000.0,195976.0,71.0,51.0,51.0,4.0,0.0,0.0,1.0
40000.0,0.375,1.772740183191167E-8,40000.0,86.8125,72.81427337745083,73.03583294995656,68.65715983363043,40000.0,252536.0,91.0,64.0,64.0,4.0,0.0,0.0,1.0
50000.0,0.4375,2.2009674770136674E-8,50000.0,87.432,74.11017678769373,74.33635546843094,70.1202986068185,50000.0,264848.0,97.0,67.0,67.0,4.0,0.0,0.0,1.0
60000.0,0.515625,2.7867305713395277E-8,60000.0,87.92,75.16184146694174,75.29062830259434,71.42068530420724,60000.0,289824.0,112.0,76.0,76.0,4.0,0.0,0.0,1.0
70000.0,0.578125,3.3109617005619736E-8,70000.0,88.24142857142857,75.82675607295558,75.93204479663149,72.14834365377457,70000.0,324224.0,124.0,82.0,82.0,5.0,0.0,0.0,1.0
80000.0,0.640625,3.8654996185666985E-8,80000.0,88.5525,76.46910824035487,76.51794871794873,72.84909576045064,80000.0,342968.0,135.0,89.0,89.0,5.0,0.0,0.0,1.0
90000.0,0.734375,4.841680897192823E-8,90000.0,88.7911111111111,76.97403172779089,77.0330570986249,73.46031411959694,90000.0,402496.0,161.0,102.0,102.0,5.0,0.0,0.0,1.0
100000.0,0.796875,5.532269521305959E-8,100000.0,89.09,77.60473354300001,77.62785547307551,74.22266326434175,100000.0,427112.0,173.0,108.0,108.0,5.0,0.0,0.0,1.0
110000.0,0.890625,6.628882450362047E-8,110000.0,89.32909090909091,78.1075625102592,78.1382701333532,74.84031379945986,110000.0,452152.0,185.0,114.0,114.0,5.0,0.0,0.0,1.0
120000.0,0.96875,7.56953441951838E-8,120000.0,89.58583333333333,78.61487229006052,78.63322390917796,75.3642044670491,120000.0,465416.0,191.0,117.0,117.0,5.0,0.0,0.0,1.0
130000.0,1.046875,8.541715538336172E-8,130000.0,89.7476923076923,78.94442747586817,78.98090176473372,75.73329934635763,130000.0,481016.0,199.0,121.0,121.0,5.0,0.0,0.0,1.0
140000.0,1.109375,9.328359737992287E-8,140000.0,89.95714285714286,79.37914040440333,79.41404705779001,76.24839516183526,140000.0,486520.0,201.0,122.0,122.0,5.0,0.0,0.0,1.0
150000.0,1.203125,1.0543677490204573E-7,150000.0,90.12466666666667,79.7246313020996,79.72627112844727,76.64448789101917,150000.0,501096.0,209.0,126.0,126.0,6.0,0.0,0.0,1.0
160000.0,1.28125,1.1586904292926192E-7,160000.0,90.284375,80.05639815179644,80.04877109670794,77.03772637300953,160000.0,516168.0,217.0,130.0,130.0,6.0,0.0,0.0,1.0
170000.0,1.359375,1.2648191639325685E-7,170000.0,90.42176470588235,80.34315377784309,80.34712080431609,77.37592397043296,170000.0,525104.0,225.0,134.0,134.0,6.0,0.0,0.0,1.0
180000.0,1.4375,1.374697442063027E-7,180000.0,90.56333333333333,80.63811777502545,80.65001196131368,77.72240219287315,180000.0,543656.0,231.0,137.0,137.0,6.0,0.0,0.0,1.0
190000.0,1.515625,1.4969157443071406E-7,190000.0,90.71263157894737,80.94610721855827,80.94610791374674,78.07214842245224,190000.0,604712.0,257.0,156.0,156.0,6.0,0.0,0.0,1.0
200000.0,1.609375,1.6557528094078105E-7,200000.0,90.801,81.12421042516036,81.11766818904911,78.2583519457345,200000.0,654912.0,276.0,170.0,170.0,6.0,0.0,0.0,1.0
210000.0,1.703125,1.8214428564533592E-7,210000.0,90.9,81.32678403685455,81.32165651787199,78.48481777957916,210000.0,683168.0,284.0,174.0,174.0,6.0,0.0,0.0,1.0
220000.0,1.75,1.9078977250804504E-7,220000.0,90.99818181818182,81.52950225929598,81.53077116770963,78.7179624952985,220000.0,712936.0,299.0,183.0,183.0,6.0,0.0,0.0,1.0
230000.0,1.84375,2.08514587332805E-7,230000.0,91.10434782608695,81.75217382037751,81.74371603715501,78.9841302449797,230000.0,730824.0,304.0,187.0,187.0,6.0,0.0,0.0,1.0
240000.0,1.9375,2.263845332587759E-7,240000.0,91.18875,81.92360325180572,81.91265523965924,79.17249394291566,240000.0,736808.0,306.0,188.0,188.0,6.0,0.0,0.0,1.0
250000.0,2.046875,2.488476780450179E-7,250000.0,91.2688,82.09205785486348,82.0883764821729,79.37193456627953,250000.0,793880.0,331.0,205.0,205.0,6.0,0.0,0.0,1.0
260000.0,2.15625,2.727323832611243E-7,260000.0,91.35923076923078,82.27634590900134,82.27464594264073,79.57469247483886,260000.0,844120.0,347.0,216.0,216.0,6.0,0.0,0.0,1.0
270000.0,2.25,2.933671930804849E-7,270000.0,91.45222222222222,82.47018729630659,82.46662969406438,79.80309792596483,270000.0,850808.0,349.0,217.0,217.0,6.0,0.0,0.0,1.0
280000.0,2.34375,3.1419428220639626E-7,280000.0,91.53785714285713,82.64699376451131,82.63883291690173,80.01012401923563,280000.0,858736.0,353.0,219.0,219.0,6.0,0.0,0.0,1.0
290000.0,2.4375,3.351232347389062E-7,290000.0,91.6148275862069,82.80351028665423,82.80718623839589,80.18481245772863,290000.0,862936.0,355.0,220.0,220.0,6.0,0.0,0.0,1.0
300000.0,2.546875,3.59970662328932E-7,300000.0,91.69933333333333,82.97810633824909,82.97776349877984,80.3861028189759,300000.0,878144.0,363.0,224.0,224.0,6.0,0.0,0.0,1.0
310000.0,2.671875,3.892002213332388E-7,310000.0,91.77,83.12243511270637,83.11895404078498,80.54877862828214,310000.0,903888.0,379.0,235.0,235.0,6.0,0.0,0.0,1.0
320000.0,2.78125,4.15674067981955E-7,320000.0,91.85125,83.2875755507002,83.28804347826086,80.73396528921955,320000.0,935624.0,391.0,244.0,244.0,6.0,0.0,0.0,1.0
330000.0,2.890625,4.4341532177188323E-7,330000.0,91.92181818181818,83.43360505530754,83.43925303315504,80.90661013185884,330000.0,980416.0,409.0,256.0,256.0,6.0,0.0,0.0,1.0
340000.0,3.0,4.7181348135280935E-7,340000.0,91.99176470588235,83.57740936084367,83.58344839228974,81.0720815288041,340000.0,1003632.0,413.0,258.0,258.0,6.0,0.0,0.0,1.0
350000.0,3.125,5.047266798404355E-7,350000.0,92.06742857142856,83.73210817751969,83.74482584996574,81.24890251644536,350000.0,1017800.0,422.0,264.0,264.0,6.0,0.0,0.0,1.0
360000.0,3.25,5.394096499205463E-7,360000.0,92.14805555555556,83.89756335049077,83.91571783797932,81.4361426160282,360000.0,1072528.0,445.0,280.0,280.0,6.0,0.0,0.0,1.0
370000.0,3.375,5.748904530062443E-7,370000.0,92.20972972972973,84.02420598056526,84.04225281934595,81.58034316388152,370000.0,1097200.0,454.0,286.0,286.0,6.0,0.0,0.0,1.0
380000.0,3.515625,6.156954784981078E-7,380000.0,92.27263157894737,84.15277229469159,84.17342186961022,81.72414436955022,380000.0,1121640.0,479.0,303.0,303.0,7.0,0.0,0.0,1.0
390000.0,3.65625,6.593317246168023E-7,390000.0,92.32641025641026,84.26335067374877,84.28434894028189,81.85021438664798,390000.0,1199464.0,491.0,312.0,312.0,7.0,0.0,0.0,1.0
400000.0,3.796875,7.037581397323971E-7,400000.0,92.38374999999999,84.38069056970025,84.40076191256438,81.98104949370682,400000.0,1221184.0,501.0,317.0,317.0,7.0,0.0,0.0,1.0
410000.0,3.921875,7.444662494688397E-7,410000.0,92.44341463414634,84.50075350871488,84.51411034358661,82.10994341147938,410000.0,1258848.0,515.0,324.0,324.0,7.0,0.0,0.0,1.0
420000.0,4.046875,7.85750485697968E-7,420000.0,92.49833333333333,84.61372445887662,84.63268073317532,82.24177384991715,420000.0,1276664.0,523.0,328.0,328.0,7.0,0.0,0.0,1.0
430000.0,4.1875,8.324647529257667E-7,430000.0,92.56209302325581,84.74492445216765,84.76339747223795,82.3923850630082,430000.0,1284072.0,527.0,330.0,330.0,7.0,0.0,0.0,1.0
440000.0,4.3125,8.743015738825002E-7,440000.0,92.61113636363636,84.84801267407073,84.86128314257242,82.51890008495627,440000.0,1293752.0,536.0,336.0,336.0,7.0,0.0,0.0,1.0
450000.0,4.4375,9.169600283106166E-7,450000.0,92.66044444444445,84.94915834072366,84.97333891426597,82.63603385731561,450000.0,1319160.0,542.0,339.0,339.0,7.0,0.0,0.0,1.0
460000.0,4.5625,9.600789700117374E-7,460000.0,92.71195652173913,85.05412796608755,85.07545741886658,82.75480704931019,460000.0,1333400.0,550.0,343.0,343.0,7.0,0.0,0.0,1.0
470000.0,4.703125,1.0090839997347857E-6,470000.0,92.77063829787234,85.17340963172549,85.19483575234966,82.8887400476404,470000.0,1347040.0,564.0,350.0,350.0,7.0,0.0,0.0,1.0
480000.0,4.84375,1.0590817611147132E-6,480000.0,92.828125,85.29158519772226,85.31406777925666,83.02498052249034,480000.0,1374328.0,574.0,355.0,355.0,7.0,0.0,0.0,1.0
490000.0,4.984375,1.1098315654736426E-6,490000.0,92.87795918367347,85.3955891719988,85.41870356907083,83.1496101011564,490000.0,1395000.0,584.0,360.0,360.0,7.0,0.0,0.0,1.0
500000.0,5.125,1.1615537288081316E-6,500000.0,92.9214,85.48524374190168,85.50702679682894,83.25376509943268,500000.0,1421728.0,602.0,372.0,372.0,7.0,0.0,0.0,1.0
510000.0,5.28125,1.2205501035269764E-6,510000.0,92.96666666666667,85.57730162574722,85.60183679940914,83.35668748434034,510000.0,1459512.0,616.0,379.0,379.0,8.0,0.0,0.0,1.0
520000.0,5.40625,1.2685644388612775E-6,520000.0,93.00961538461539,85.66548277275626,85.68474943388796,83.45621700345895,520000.0,1484784.0,639.0,395.0,395.0,8.0,0.0,0.0,1.0
530000.0,5.5625,1.3303411995164223E-6,530000.0,93.05245283018868,85.75419924831009,85.77059519117067,83.56102003642988,530000.0,1528296.0,645.0,398.0,398.0,8.0,0.0,0.0,1.0
540000.0,5.71875,1.3939764014341766E-6,540000.0,93.09814814814816,85.84729288241844,85.86646138210612,83.66468556601625,540000.0,1574272.0,663.0,410.0,410.0,8.0,0.0,0.0,1.0
550000.0,5.859375,1.4515190398217076E-6,550000.0,93.14145454545455,85.93509336136678,85.95716641662418,83.76270354730822,550000.0,1581720.0,665.0,411.0,411.0,8.0,0.0,0.0,1.0
560000.0,6.015625,1.5159487763109308E-6,560000.0,93.19035714285714,86.0364904322995,86.05555982169955,83.88236586953397,560000.0,1593928.0,667.0,412.0,412.0,8.0,0.0,0.0,1.0
570000.0,6.171875,1.5811277747464678E-6,570000.0,93.23526315789474,86.12860962072844,86.1497844827586,83.98759172283197,570000.0,1612464.0,678.0,419.0,419.0,8.0,0.0,0.0,1.0
