learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
620000.0,7.140625,2.0743583122061356E-6,620000.0,93.59854838709677,86.8706669132575,86.91078065688494,84.85123761903853,620000.0,1800424.0,740.0,468.0,468.0,7.0,0.0,0.0,1.0
630000.0,7.296875,2.1474671343134507E-6,630000.0,93.64365079365079,86.96372214163566,87.00656080261133,84.95911598889727,630000.0,1808640.0,744.0,470.0,470.0,7.0,0.0,0.0,1.0
640000.0,7.46875,2.228774699485964E-6,640000.0,93.681875,87.0421564398902,87.08474002433829,85.04878851408564,640000.0,1828608.0,763.0,484.0,484.0,7.0,0.0,0.0,1.0
650000.0,7.640625,2.311585509839157E-6,650000.0,93.72353846153845,87.12777018040208,87.16805113026957,85.1470657836773,650000.0,1862416.0,772.0,490.0,490.0,7.0,0.0,0.0,1.0
660000.0,7.78125,2.380257452993343E-6,660000.0,93.75772727272728,87.19717668828278,87.23829348300825,85.22417126031554,660000.0,1887640.0,776.0,492.0,492.0,7.0,0.0,0.0,1.0
670000.0,7.9375,2.4572315871612063E-6,670000.0,93.79537313432836,87.27558220667116,87.31458284382086,85.3178639542276,670000.0,1904264.0,784.0,496.0,496.0,7.0,0.0,0.0,1.0
680000.0,8.125,2.5501310139791003E-6,680000.0,93.82661764705882,87.33890835729987,87.37728036756502,85.38752863040496,680000.0,1915200.0,790.0,499.0,499.0,7.0,0.0,0.0,1.0
690000.0,8.28125,2.6278068738368646E-6,690000.0,93.86028985507247,87.40826136973509,87.44454158825185,85.46699508065126,690000.0,1921624.0,794.0,501.0,501.0,7.0,0.0,0.0,1.0
700000.0,8.453125,2.714367260018156E-6,700000.0,93.89157142857142,87.47316425195183,87.50653759959796,85.54335404734697,700000.0,1946744.0,803.0,507.0,507.0,7.0,0.0,0.0,1.0
710000.0,8.640625,2.809237986285653E-6,710000.0,93.92084507042253,87.53308229375261,87.56493104272843,85.61137169011876,710000.0,1955840.0,809.0,510.0,510.0,8.0,0.0,0.0,1.0
720000.0,8.8125,2.898077784468316E-6,720000.0,93.95402777777778,87.60163153394616,87.63696159679188,85.69104141054889,720000.0,1998008.0,823.0,520.0,520.0,8.0,0.0,0.0,1.0
730000.0,8.984375,2.987762402173959E-6,730000.0,93.98506849315068,87.66524128159632,87.70231703594163,85.7635218820722,730000.0,2017008.0,846.0,536.0,536.0,8.0,0.0,0.0,1.0
740000.0,9.1875,3.0972122719200945E-6,740000.0,94.01783783783783,87.73180477788134,87.76779028287054,85.83786550643036,740000.0,2082832.0,864.0,548.0,548.0,8.0,0.0,0.0,1.0
750000.0,9.375,3.1994505358549454E-6,750000.0,94.048,87.79332623788191,87.82812129342571,85.90829024376384,750000.0,2107728.0,872.0,552.0,552.0,8.0,0.0,0.0,1.0
760000.0,9.546875,3.2941428879793316E-6,760000.0,94.07592105263159,87.85125566857317,87.88411288391107,85.9765023952357,760000.0,2129632.0,886.0,559.0,559.0,8.0,0.0,0.0,1.0
770000.0,9.75,3.4079568124272755E-6,770000.0,94.10246753246754,87.9063272560143,87.93447936870633,86.04142908519736,770000.0,2165880.0,896.0,564.0,564.0,8.0,0.0,0.0,1.0
780000.0,9.9375,3.513288231463068E-6,780000.0,94.13,87.96265769846063,87.99039987409671,86.1055391515718,780000.0,2171496.0,900.0,566.0,566.0,8.0,0.0,0.0,1.0
790000.0,10.140625,3.6279399905146822E-6,790000.0,94.1579746835443,88.02041404277584,88.04668196486938,86.1733839438451,790000.0,2181824.0,911.0,573.0,573.0,8.0,0.0,0.0,1.0
800000.0,10.328125,3.734491054072148E-6,800000.0,94.19024999999999,88.08642928867468,88.11453296134243,86.24927515650703,800000.0,2196640.0,918.0,578.0,578.0,8.0,0.0,0.0,1.0
810000.0,10.515625,3.842404564946062E-6,810000.0,94.21728395061729,88.14146620580384,88.1686099379635,86.3117381813081,810000.0,2224728.0,936.0,590.0,590.0,8.0,0.0,0.0,1.0
820000.0,10.71875,3.961140399850491E-6,820000.0,94.24365853658536,88.19608235378392,88.22302450854419,86.37638827957237,820000.0,2259544.0,941.0,594.0,594.0,8.0,0.0,0.0,1.0
830000.0,10.90625,4.071280547779881E-6,830000.0,94.2710843373494,88.25244308420199,88.27896795758244,86.44148023107938,830000.0,2270632.0,948.0,599.0,599.0,8.0,0.0,0.0,1.0
840000.0,11.109375,4.191388951666239E-6,840000.0,94.29607142857142,88.30350919187096,88.32861976483312,86.50007184859388,840000.0,2285664.0,954.0,602.0,602.0,8.0,0.0,0.0,1.0
850000.0,11.3125,4.312567665086438E-6,850000.0,94.31929411764706,88.3505977401973,88.37613503962407,86.55214573568279,850000.0,2306032.0,961.0,607.0,607.0,8.0,0.0,0.0,1.0
860000.0,11.515625,4.4345720218391055E-6,860000.0,94.3439534883721,88.40141827758478,88.42479998857758,86.61080725475028,860000.0,2321744.0,965.0,609.0,609.0,8.0,0.0,0.0,1.0
870000.0,11.734375,4.567022066718589E-6,870000.0,94.37333333333333,88.4615709226126,88.48491691601271,86.67990911688275,870000.0,2340488.0,980.0,618.0,618.0,8.0,0.0,0.0,1.0
880000.0,11.90625,4.672159945281844E-6,880000.0,94.39727272727274,88.510267194865,88.53387349214064,86.73496841402913,880000.0,2364552.0,996.0,629.0,629.0,8.0,0.0,0.0,1.0
890000.0,12.109375,4.7987965647027734E-6,890000.0,94.4223595505618,88.5613993706551,88.58202878816456,86.79318069353027,890000.0,2409896.0,1012.0,640.0,640.0,8.0,0.0,0.0,1.0
900000.0,12.328125,4.937070932808437E-6,900000.0,94.44666666666667,88.61210922441538,88.6312197895934,86.8543909437853,900000.0,2443408.0,1016.0,642.0,642.0,8.0,0.0,0.0,1.0
910000.0,12.546875,5.076280180623549E-6,910000.0,94.46813186813186,88.6569914203144,88.67817591334777,86.90865968496524,910000.0,2459928.0,1018.0,643.0,643.0,8.0,0.0,0.0,1.0
920000.0,12.765625,5.21644468082943E-6,920000.0,94.49173913043478,88.70556784364338,88.7253625945282,86.96504359904313,920000.0,2476808.0,1034.0,654.0,654.0,8.0,0.0,0.0,1.0
930000.0,12.984375,5.358205946524525E-6,930000.0,94.51720430107527,88.75791622249167,88.77623793759244,87.02524720479192,930000.0,2505024.0,1058.0,672.0,672.0,8.0,0.0,0.0,1.0
940000.0,13.21875,5.513463240479017E-6,940000.0,94.5395744680851,88.80299513404474,88.82103374075461,87.0743862423603,940000.0,2560608.0,1070.0,681.0,681.0,8.0,0.0,0.0,1.0
950000.0,13.453125,5.6719995659983E-6,950000.0,94.56063157894738,88.84584334161073,88.86554576580887,87.12273942698509,950000.0,2614688.0,1091.0,696.0,696.0,8.0,0.0,0.0,1.0
960000.0,13.6875,5.8332338166009235E-6,960000.0,94.5840625,88.89393805745057,88.9134106087357,87.17836798106087,960000.0,2659184.0,1102.0,703.0,703.0,8.0,0.0,0.0,1.0
970000.0,13.90625,5.9851814229558755E-6,970000.0,94.60515463917525,88.93783720905286,88.95583812589037,87.23082366433636,970000.0,2685024.0,1109.0,708.0,708.0,8.0,0.0,0.0,1.0
980000.0,14.140625,6.1495147464383E-6,980000.0,94.62602040816327,88.98054475433132,88.99747839294034,87.27981508452348,980000.0,2710296.0,1120.0,715.0,715.0,8.0,0.0,0.0,1.0
990000.0,14.34375,6.29295682301745E-6,990000.0,94.64666666666666,89.02256913830111,89.03897103076856,87.32744954102117,990000.0,2729704.0,1122.0,716.0,716.0,8.0,0.0,0.0,1.0
1000000.0,14.765625,6.591357814613732E-6,1000000.0,94.6672,89.06418395018255,89.07949353816791,87.37419295267452,1000000.0,2734128.0,1122.0,716.0,716.0,8.0,3751.530726256983,0.0,1.0178817138330127
