learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
180000.0,1.515625,1.6629369282681082E-7,180000.0,90.63777777777777,80.76594328893314,80.72316720238844,77.79417578073526,180000.0,665408.0,278.0,171.0,171.0,6.0,0.0,0.0,1.0
190000.0,1.609375,1.8292614388176137E-7,190000.0,90.79842105263158,81.09434293785205,81.04310111141231,78.15826295537455,190000.0,685784.0,285.0,176.0,176.0,6.0,0.0,0.0,1.0
200000.0,1.703125,2.0009585164694323E-7,200000.0,90.9365,81.38176288533742,81.33661429483351,78.49473846555385,200000.0,707936.0,290.0,180.0,180.0,6.0,0.0,0.0,1.0
210000.0,1.796875,2.173598558228049E-7,210000.0,91.06761904761905,81.65115295586739,81.61034479378058,78.79637374810663,210000.0,711824.0,292.0,181.0,181.0,6.0,0.0,0.0,1.0
220000.0,1.890625,2.3495680781909163E-7,220000.0,91.19363636363637,81.9105347925308,81.88211309885631,79.08972186545499,220000.0,725552.0,305.0,189.0,189.0,6.0,0.0,0.0,1.0
230000.0,2.0,2.565457382135921E-7,230000.0,91.30695652173914,82.14384128610466,82.1212365086604,79.35527837435984,230000.0,762984.0,314.0,195.0,195.0,6.0,0.0,0.0,1.0
240000.0,2.09375,2.7553637563768364E-7,240000.0,91.41083333333333,82.35669183572647,82.33272482623265,79.59110935102221,240000.0,783016.0,321.0,200.0,200.0,6.0,0.0,0.0,1.0
250000.0,2.203125,2.9820437905275164E-7,250000.0,91.5024,82.54663338882581,82.51867943780651,79.80723532878352,250000.0,801120.0,331.0,205.0,205.0,6.0,0.0,0.0,1.0
260000.0,2.296875,3.1785256901962894E-7,260000.0,91.59153846153846,82.73147124288337,82.69877572985335,80.02156669225425,260000.0,810128.0,337.0,208.0,208.0,6.0,0.0,0.0,1.0
270000.0,2.375,3.34380472648061E-7,270000.0,91.67888888888889,82.9124798395338,82.87641477077855,80.22932469772435,270000.0,817768.0,339.0,209.0,209.0,6.0,0.0,0.0,1.0
280000.0,2.484375,3.581845925913917E-7,280000.0,91.75535714285714,83.06974429164109,83.0474246185028,80.40838149553173,280000.0,841272.0,348.0,215.0,215.0,6.0,0.0,0.0,1.0
290000.0,2.59375,3.82410879764292E-7,290000.0,91.84793103448276,83.26128801720554,83.24521615875264,80.63181523992101,290000.0,856192.0,355.0,220.0,220.0,6.0,0.0,0.0,1.0
300000.0,2.703125,4.069321180900766E-7,300000.0,91.92366666666668,83.414606484791,83.39967798293996,80.79791407444979,300000.0,866616.0,359.0,222.0,222.0,6.0,0.0,0.0,1.0
310000.0,2.796875,4.2847729572612383E-7,310000.0,91.99774193548387,83.5690767887953,83.55693131653254,80.9765187650496,310000.0,888344.0,369.0,230.0,230.0,6.0,0.0,0.0,1.0
320000.0,2.890625,4.51398308440629E-7,320000.0,92.0821875,83.74578847484209,83.73153207527787,81.1857220295688,320000.0,945072.0,394.0,247.0,247.0,6.0,0.0,0.0,1.0
330000.0,3.0,4.794990268742873E-7,330000.0,92.15424242424243,83.89429198986832,83.88490193759608,81.35661566156617,330000.0,993120.0,406.0,256.0,256.0,6.0,0.0,0.0,1.0
340000.0,3.125,5.117613343625433E-7,340000.0,92.22735294117646,84.04566056963739,84.04195576167098,81.53391423440544,340000.0,997672.0,416.0,264.0,264.0,6.0,0.0,0.0,1.0
350000.0,3.25,5.452297045849264E-7,350000.0,92.29457142857143,84.18368626432921,84.18286853757954,81.69446197913484,350000.0,1034968.0,429.0,272.0,272.0,6.0,0.0,0.0,1.0
360000.0,3.375,5.798508451941113E-7,360000.0,92.36194444444445,84.32132938127413,84.31566038273964,81.8494461826871,360000.0,1070616.0,435.0,275.0,275.0,7.0,0.0,0.0,1.0
370000.0,3.5,6.146222909188105E-7,370000.0,92.43513513513514,84.47299372444354,84.4695855781875,82.02877707079982,370000.0,1075264.0,444.0,281.0,281.0,7.0,0.0,0.0,1.0
380000.0,3.609375,6.455998583179381E-7,380000.0,92.49736842105263,84.60010787086979,84.593519659339,82.17255912257224,380000.0,1094792.0,446.0,282.0,282.0,7.0,0.0,0.0,1.0
390000.0,3.71875,6.769909911478559E-7,390000.0,92.55410256410256,84.7173257304626,84.70673737762073,82.30850305530004,390000.0,1109408.0,452.0,285.0,285.0,7.0,0.0,0.0,1.0
400000.0,3.84375,7.132111608775125E-7,400000.0,92.6135,84.84147293871388,84.83202595589142,82.45643202802601,400000.0,1120064.0,458.0,288.0,288.0,7.0,0.0,0.0,1.0
410000.0,3.96875,7.498186055777801E-7,410000.0,92.67804878048781,84.97394519734998,84.96760172657261,82.60778883700452,410000.0,1132040.0,462.0,290.0,290.0,7.0,0.0,0.0,1.0
420000.0,4.109375,7.920433159193231E-7,420000.0,92.7404761904762,85.10064674730232,85.08886041530141,82.74857275417425,420000.0,1160664.0,497.0,312.0,312.0,7.0,0.0,0.0,1.0
430000.0,4.234375,8.315722677960164E-7,430000.0,92.7993023255814,85.22086913443503,85.20993551468831,82.88571128516075,430000.0,1222384.0,520.0,328.0,328.0,7.0,0.0,0.0,1.0
440000.0,4.375,8.784492254360682E-7,440000.0,92.85477272727273,85.33575900903091,85.32718524084436,83.02356473281783,440000.0,1288544.0,540.0,341.0,341.0,7.0,0.0,0.0,1.0
450000.0,4.515625,9.269033196485704E-7,450000.0,92.9071111111111,85.44353018978089,85.43893504135472,83.14952565476536,450000.0,1331896.0,552.0,347.0,347.0,7.0,0.0,0.0,1.0
460000.0,4.625,9.653336666007008E-7,460000.0,92.96456521739131,85.56192201788654,85.55216764360554,83.28771792117658,460000.0,1358184.0,567.0,356.0,356.0,7.0,0.0,0.0,1.0
470000.0,4.78125,1.0225886621305512E-6,470000.0,93.00914893617022,85.65507950754376,85.64287430906032,83.39977062713774,470000.0,1416432.0,589.0,370.0,370.0,7.0,0.0,0.0,1.0
480000.0,4.921875,1.075391159651594E-6,480000.0,93.05458333333333,85.75088278789154,85.73647258149394,83.51709203097035,480000.0,1451424.0,608.0,381.0,381.0,7.0,0.0,0.0,1.0
490000.0,5.03125,1.11753159823517E-6,490000.0,93.10612244897959,85.85849052807842,85.83938729569186,83.64616062394398,490000.0,1489304.0,622.0,388.0,388.0,7.0,0.0,0.0,1.0
500000.0,5.1875,1.1782256963973243E-6,500000.0,93.15820000000001,85.96597834414355,85.94732042360558,83.77189861528171,500000.0,1501512.0,626.0,390.0,390.0,7.0,0.0,0.0,1.0
510000.0,5.328125,1.2342415478390952E-6,510000.0,93.20490196078431,86.06347519810859,86.04674571698911,83.89008720876178,510000.0,1539752.0,644.0,402.0,402.0,7.0,0.0,0.0,1.0
520000.0,5.484375,1.2970369425602257E-6,520000.0,93.25692307692309,86.16990424890164,86.15444756387932,84.01130845169969,520000.0,1553496.0,646.0,403.0,403.0,7.0,0.0,0.0,1.0
530000.0,5.640625,1.3606242848456734E-6,530000.0,93.30377358490566,86.26658935207031,86.25377643504531,84.12449899799599,530000.0,1573088.0,662.0,414.0,414.0,7.0,0.0,0.0,1.0
540000.0,5.796875,1.4256716692923672E-6,540000.0,93.34574074074075,86.35227172075494,86.34219578479258,84.22094973784286,540000.0,1609208.0,668.0,417.0,417.0,7.0,0.0,0.0,1.0
550000.0,5.9375,1.4852448819308645E-6,550000.0,93.39290909090909,86.44935192770039,86.43743281977785,84.33420703212569,550000.0,1637536.0,679.0,424.0,424.0,7.0,0.0,0.0,1.0
560000.0,6.0625,1.5381569392047822E-6,560000.0,93.43642857142858,86.53932587550686,86.53236650898978,84.43933601737432,560000.0,1636240.0,692.0,432.0,432.0,7.0,0.0,0.0,1.0
570000.0,6.234375,1.6123260461932254E-6,570000.0,93.47491228070174,86.61887822108085,86.61501200197212,84.53294852494739,570000.0,1668064.0,698.0,435.0,435.0,7.0,0.0,0.0,1.0
580000.0,6.40625,1.6875832807272672E-6,580000.0,93.51724137931035,86.70672984347746,86.70273902357081,84.6377616891925,580000.0,1692536.0,711.0,443.0,443.0,7.0,0.0,0.0,1.0
590000.0,6.5625,1.756497594113979E-6,590000.0,93.55610169491526,86.78711668167722,86.78514697652754,84.7332872883806,590000.0,1704872.0,722.0,450.0,450.0,7.0,0.0,0.0,1.0
600000.0,6.703125,1.8195682140584622E-6,600000.0,93.59683333333334,86.87054147938746,86.86758889902957,84.83003431297061,600000.0,1733672.0,741.0,464.0,464.0,7.0,0.0,0.0,1.0
610000.0,6.84375,1.88411556236032E-6,610000.0,93.63704918032786,86.95260225513717,86.94770540701408,84.92367449990289,610000.0,1774264.0,750.0,470.0,470.0,7.0,0.0,0.0,1.0
620000.0,7.015625,1.964231487363577E-6,620000.0,93.67467741935484,87.03125842994484,87.0220595535141,85.01938613747922,620000.0,1801808.0,752.0,471.0,471.0,7.0,0.0,0.0,1.0
630000.0,7.171875,2.0375718466109703E-6,630000.0,93.71253968253968,87.10955751781187,87.10163757200401,85.11161309964557,630000.0,1814368.0,754.0,472.0,472.0,7.0,0.0,0.0,1.0
640000.0,7.328125,2.111287645271255E-6,640000.0,93.7553125,87.19796543606432,87.19001509658932,85.21623011278515,640000.0,1823656.0,761.0,477.0,477.0,7.0,0.0,0.0,1.0
650000.0,7.484375,2.185361097670264E-6,650000.0,93.78907692307692,87.26754607888128,87.26077064590741,85.29680631380361,650000.0,1832504.0,780.0,491.0,491.0,8.0,0.0,0.0,1.0
660000.0,7.671875,2.2768305562850506E-6,660000.0,93.82090909090908,87.33365373804807,87.33135971520255,85.374670515878,660000.0,1885720.0,794.0,501.0,501.0,8.0,0.0,0.0,1.0
670000.0,7.859375,2.370255016204384E-6,670000.0,93.85149253731343,87.3973961019438,87.39562648585965,85.4513284337443,670000.0,1926024.0,808.0,511.0,511.0,8.0,0.0,0.0,1.0
680000.0,8.03125,2.4578747171391217E-6,680000.0,93.88544117647058,87.46661169236128,87.46540694694826,85.53044144003063,680000.0,1970568.0,815.0,516.0,516.0,8.0,0.0,0.0,1.0
690000.0,8.203125,2.5465729413554073E-6,690000.0,93.91782608695652,87.53347914369482,87.53215964254521,85.6097025724024,690000.0,1994824.0,824.0,522.0,522.0,8.0,0.0,0.0,1.0
700000.0,8.375,2.6358595156731704E-6,700000.0,93.95185714285714,87.60339385737083,87.59900410076156,85.68990109986683,700000.0,2008056.0,828.0,524.0,524.0,8.0,0.0,0.0,1.0
710000.0,8.5625,2.7346538263373074E-6,710000.0,93.98464788732394,87.67109359774506,87.66790635358798,85.76954858658422,710000.0,2036728.0,850.0,538.0,538.0,8.0,0.0,0.0,1.0
720000.0,8.75,2.834610738015423E-6,720000.0,94.0163888888889,87.73541150687818,87.7304352531406,85.84142341643607,720000.0,2060696.0,859.0,544.0,544.0,8.0,0.0,0.0,1.0
730000.0,8.921875,2.9280762343357003E-6,730000.0,94.04547945205479,87.79511856133695,87.79249373729203,85.91020625139785,730000.0,2102040.0,871.0,553.0,553.0,8.0,0.0,0.0,1.0
740000.0,9.109375,3.0317592124144233E-6,740000.0,94.07878378378378,87.86320270097062,87.86027555902798,85.98761760398078,740000.0,2137512.0,882.0,560.0,560.0,8.0,0.0,0.0,1.0
750000.0,9.3125,3.1450405044274195E-6,750000.0,94.10706666666667,87.9215415697533,87.91573248755948,86.05623316065447,750000.0,2155744.0,891.0,566.0,566.0,8.0,0.0,0.0,1.0
760000.0,9.515625,3.2595173817955784E-6,760000.0,94.13723684210527,87.98280654734619,87.97566906036049,86.12497703429443,760000.0,2178496.0,893.0,567.0,567.0,8.0,0.0,0.0,1.0
770000.0,9.6875,3.3568025295001763E-6,770000.0,94.16974025974027,88.04916180034901,88.04030167648368,86.20031415318505,770000.0,2187944.0,897.0,569.0,569.0,8.0,0.0,0.0,1.0
780000.0,9.875,3.463210790262868E-6,780000.0,94.19846153846154,88.10782779206932,88.10263097701346,86.26713118634605,780000.0,2193696.0,901.0,571.0,571.0,8.0,0.0,0.0,1.0
790000.0,10.0625,3.570545328936229E-6,790000.0,94.2260759493671,88.16428475291447,88.15961956281913,86.33161432222919,790000.0,2212792.0,914.0,579.0,579.0,8.0,0.0,0.0,1.0
800000.0,10.265625,3.688249950452397E-6,800000.0,94.258875,88.23117171818797,88.22749898753773,86.40699405422522,800000.0,2239920.0,927.0,587.0,587.0,8.0,0.0,0.0,1.0
810000.0,10.46875,3.806928612498773E-6,810000.0,94.28876543209877,88.2925020855325,88.2883840800403,86.47778060337141,810000.0,2258456.0,934.0,592.0,592.0,8.0,0.0,0.0,1.0
820000.0,10.65625,3.9173687239074045E-6,820000.0,94.31646341463414,88.34931820105179,88.34321302618744,86.54349219548533,820000.0,2276816.0,942.0,596.0,596.0,8.0,0.0,0.0,1.0
830000.0,10.84375,4.028816992003057E-6,830000.0,94.34975903614458,88.41845473251368,88.41125144250846,86.62596212252998,830000.0,2297600.0,949.0,601.0,601.0,8.0,0.0,0.0,1.0
840000.0,11.03125,4.1417254962854914E-6,840000.0,94.37845238095238,88.47728484753975,88.47033775188557,86.6932870435601,840000.0,2327704.0,980.0,621.0,621.0,8.0,0.0,0.0,1.0
850000.0,11.21875,4.256289426444305E-6,850000.0,94.40764705882353,88.53732348163855,88.53063804734927,86.76318251687496,850000.0,2361832.0,992.0,630.0,630.0,8.0,0.0,0.0,1.0
860000.0,11.421875,4.383126150868419E-6,860000.0,94.43593023255814,88.5950804769232,88.58905478331582,86.82886414057727,860000.0,2413704.0,1009.0,640.0,640.0,8.0,0.0,0.0,1.0
870000.0,11.625,4.511556989099416E-6,870000.0,94.46149425287356,88.64787998124432,88.63965898936937,86.89164558339455,870000.0,2444040.0,1021.0,649.0,649.0,8.0,0.0,0.0,1.0
880000.0,11.84375,4.651295926628841E-6,880000.0,94.48852272727272,88.70270894078145,88.69459006496398,86.95332885003363,880000.0,2469288.0,1032.0,656.0,656.0,8.0,0.0,0.0,1.0
890000.0,12.046875,4.783300068488138E-6,890000.0,94.51595505617978,88.75892058865888,88.75129926549728,87.01852748269864,890000.0,2512040.0,1043.0,663.0,663.0,8.0,0.0,0.0,1.0
900000.0,12.265625,4.926236611532255E-6,900000.0,94.5411111111111,88.80988225872495,88.80184531366457,87.0753381773412,900000.0,2525792.0,1045.0,664.0,664.0,8.0,0.0,0.0,1.0
910000.0,12.484375,5.069458824841099E-6,910000.0,94.56758241758241,88.86309188247094,88.85642860202111,87.13343900388587,910000.0,2530840.0,1047.0,665.0,665.0,8.0,0.0,0.0,1.0
920000.0,12.703125,5.213266865919448E-6,920000.0,94.5954347826087,88.92000643176495,88.91554124848967,87.19867769616363,920000.0,2541192.0,1071.0,683.0,683.0,8.0,0.0,0.0,1.0
930000.0,12.921875,5.359821144439694E-6,930000.0,94.61720430107526,88.96463474185015,88.96199539605401,87.25021266624896,930000.0,2589720.0,1084.0,691.0,691.0,8.0,0.0,0.0,1.0
940000.0,13.140625,5.509186852982061E-6,940000.0,94.64255319148937,89.01678159569639,89.01427315542972,87.31153753124245,940000.0,2639400.0,1097.0,699.0,699.0,8.0,0.0,0.0,1.0
950000.0,13.375,5.67141451433094E-6,950000.0,94.66421052631578,89.06167125376497,89.06154579843809,87.36461643920981,950000.0,2675568.0,1124.0,720.0,720.0,8.0,0.0,0.0,1.0
960000.0,13.609375,5.8372161260599064E-6,960000.0,94.68729166666667,89.10895649784463,89.10937389896884,87.41862513166755,960000.0,2734512.0,1129.0,724.0,724.0,8.0,0.0,0.0,1.0
970000.0,13.84375,6.004207114326871E-6,970000.0,94.71051546391752,89.15615583157025,89.15823549796721,87.47161407844037,970000.0,2754128.0,1129.0,724.0,724.0,8.0,0.0,0.0,1.0
980000.0,14.078125,6.171612832177844E-6,980000.0,94.73142857142857,89.19841044662398,89.20078894143386,87.51837239885509,980000.0,2760968.0,1133.0,726.0,726.0,8.0,0.0,0.0,1.0
990000.0,14.3125,6.339781555450625E-6,990000.0,94.75353535353536,89.243177841384,89.24579791044653,87.56815494569146,990000.0,2773552.0,1137.0,728.0,728.0,8.0,0.0,0.0,1.0
1000000.0,14.765625,6.6674032132141295E-6,1000000.0,94.7739,89.28504593023575,89.28856177200609,87.61678644459766,1000000.0,2794840.0,1144.0,733.0,733.0,8.0,3746.575716234652,0.0,1.0176969237939875
