learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
610000.0,7.28125,1.9124564197328354E-6,610000.0,93.53426229508197,86.71782488636754,86.75098256575633,84.67221365086644,610000.0,1621648.0,696.0,428.0,428.0,7.0,0.0,0.0,1.0
620000.0,7.4375,1.97829930887868E-6,620000.0,93.57096774193549,86.79386119756725,86.82623252063152,84.76043371209225,620000.0,1628888.0,701.0,432.0,432.0,7.0,0.0,0.0,1.0
630000.0,7.59375,2.044876261303822E-6,630000.0,93.60396825396825,86.86156400046103,86.89525308633944,84.83696776985455,630000.0,1647048.0,701.0,432.0,432.0,7.0,0.0,0.0,1.0
640000.0,7.75,2.1123606064874263E-6,640000.0,93.63515625,86.92689851516025,86.96025173580544,84.9143597815017,640000.0,1669496.0,713.0,441.0,441.0,7.0,0.0,0.0,1.0
650000.0,7.90625,2.181014925655391E-6,650000.0,93.66953846153847,86.99770520392133,87.03354740311714,84.99606195851929,650000.0,1698440.0,717.0,443.0,443.0,7.0,0.0,0.0,1.0
660000.0,8.078125,2.257266379375424E-6,660000.0,93.7030303030303,87.066256389232,87.10214012612343,85.07307226773649,660000.0,1714896.0,728.0,450.0,450.0,7.0,0.0,0.0,1.0
670000.0,8.25,2.334319611286951E-6,670000.0,93.73373134328358,87.12943151730367,87.16584078966272,85.14508521832663,670000.0,1732928.0,738.0,458.0,458.0,7.0,0.0,0.0,1.0
680000.0,8.40625,2.405682526942756E-6,680000.0,93.75985294117648,87.18270727821718,87.21843692203888,85.2050333499531,680000.0,1765448.0,745.0,463.0,463.0,8.0,0.0,0.0,1.0
690000.0,8.578125,2.484762969995952E-6,690000.0,93.78999999999999,87.2452520965991,87.28516320474776,85.27945637498581,690000.0,1778520.0,750.0,467.0,467.0,8.0,0.0,0.0,1.0
700000.0,8.75,2.5652022385555836E-6,700000.0,93.81785714285714,87.3046435643176,87.34297538790014,85.3542891372991,700000.0,1809080.0,765.0,476.0,476.0,8.0,0.0,0.0,1.0
710000.0,8.921875,2.64663928343604E-6,710000.0,93.84394366197184,87.3578244406144,87.3935716098664,85.41398999522788,710000.0,1831520.0,770.0,480.0,480.0,8.0,0.0,0.0,1.0
720000.0,9.09375,2.7285526286707155E-6,720000.0,93.8725,87.41588998792983,87.45175447328826,85.47899757094616,720000.0,1842232.0,774.0,482.0,482.0,8.0,0.0,0.0,1.0
730000.0,9.234375,2.7969192726434103E-6,730000.0,93.90164383561643,87.47674366935038,87.51272766032643,85.55182687377076,730000.0,1879248.0,794.0,495.0,495.0,8.0,0.0,0.0,1.0
740000.0,9.390625,2.8734410039356183E-6,740000.0,93.93135135135135,87.53791602199803,87.57405127211855,85.62290704896306,740000.0,1893072.0,804.0,503.0,503.0,8.0,0.0,0.0,1.0
750000.0,9.546875,2.951764909084886E-6,750000.0,93.95493333333333,87.5859838191579,87.62197019750026,85.67691714738831,750000.0,1937656.0,810.0,506.0,506.0,8.0,0.0,0.0,1.0
760000.0,9.71875,3.038628718867484E-6,760000.0,93.98131578947368,87.64040009072836,87.67420804725309,85.74029391043027,760000.0,1953568.0,827.0,516.0,516.0,8.0,0.0,0.0,1.0
770000.0,9.890625,3.1272369475724797E-6,770000.0,94.0,87.67884281850885,87.71439968089348,85.78382802739843,770000.0,1992800.0,841.0,526.0,526.0,8.0,0.0,0.0,1.0
780000.0,10.046875,3.2083114880758027E-6,780000.0,94.0225641025641,87.72512142137539,87.75826351346029,85.83558905466288,780000.0,2005704.0,845.0,528.0,528.0,8.0,0.0,0.0,1.0
790000.0,10.234375,3.30665255508696E-6,790000.0,94.05088607594936,87.7833676145607,87.81545066603063,85.90257363969044,790000.0,2027384.0,861.0,539.0,539.0,8.0,0.0,0.0,1.0
800000.0,10.40625,3.3978443308216E-6,800000.0,94.0755,87.83432114822766,87.86410750133147,85.96235579842137,800000.0,2050904.0,865.0,541.0,541.0,8.0,0.0,0.0,1.0
810000.0,10.578125,3.490289285158117E-6,810000.0,94.09777777777778,87.88003211223621,87.91020657948974,86.01414149097069,810000.0,2079088.0,871.0,544.0,544.0,8.0,0.0,0.0,1.0
820000.0,10.765625,3.591648225362102E-6,820000.0,94.12231707317073,87.9304167361933,87.95932897810312,86.07192190543346,820000.0,2089600.0,878.0,549.0,549.0,8.0,0.0,0.0,1.0
830000.0,10.953125,3.694656770676374E-6,830000.0,94.14325301204819,87.97348046925984,88.00226079058562,86.12109601400138,830000.0,2123608.0,897.0,563.0,563.0,8.0,0.0,0.0,1.0
840000.0,11.15625,3.8076593450063627E-6,840000.0,94.1692857142857,88.0276715424097,88.05574861908768,86.1848563143821,840000.0,2150440.0,907.0,568.0,568.0,8.0,0.0,0.0,1.0
850000.0,11.328125,3.904702963255759E-6,850000.0,94.19470588235293,88.07962466915589,88.10849238480817,86.24318710882504,850000.0,2182512.0,917.0,576.0,576.0,8.0,0.0,0.0,1.0
860000.0,11.515625,4.011098030281977E-6,860000.0,94.22209302325581,88.13583532872818,88.16436972708262,86.30718314865898,860000.0,2193424.0,924.0,581.0,581.0,8.0,0.0,0.0,1.0
870000.0,11.71875,4.127813477276099E-6,870000.0,94.24586206896551,88.18505475159472,88.21545096303689,86.36400780117889,870000.0,2221096.0,933.0,587.0,587.0,8.0,0.0,0.0,1.0
880000.0,11.890625,4.227637352111438E-6,880000.0,94.26727272727273,88.22887068395504,88.26050836690099,86.41303323215645,880000.0,2245040.0,940.0,592.0,592.0,8.0,0.0,0.0,1.0
890000.0,12.09375,4.346537558982769E-6,890000.0,94.28921348314607,88.27400899249722,88.30637275766313,86.46520434276647,890000.0,2262672.0,944.0,594.0,594.0,8.0,0.0,0.0,1.0
900000.0,12.296875,4.466348748084985E-6,900000.0,94.31188888888889,88.32114697154722,88.35236192703758,86.5211701855962,900000.0,2280008.0,954.0,602.0,602.0,8.0,0.0,0.0,1.0
910000.0,12.484375,4.578381033045135E-6,910000.0,94.33395604395605,88.36625932123505,88.3973536758253,86.57216669357737,910000.0,2309640.0,963.0,608.0,608.0,8.0,0.0,0.0,1.0
920000.0,12.703125,4.710830172472115E-6,920000.0,94.35271739130435,88.40567035398959,88.43769194477332,86.61950248397457,920000.0,2340472.0,978.0,617.0,617.0,8.0,0.0,0.0,1.0
930000.0,12.921875,4.8462519124667665E-6,930000.0,94.3752688172043,88.45289663173249,88.4839852323787,86.67590429881024,930000.0,2393000.0,999.0,632.0,632.0,8.0,0.0,0.0,1.0
940000.0,13.125,4.973788163624703E-6,940000.0,94.39521276595745,88.49344501559243,88.52556130771795,86.72095737146284,940000.0,2427016.0,1013.0,642.0,642.0,8.0,0.0,0.0,1.0
950000.0,13.34375,5.112463194462987E-6,950000.0,94.41694736842106,88.53820669517675,88.56947665146592,86.77203019745063,950000.0,2450488.0,1020.0,647.0,647.0,8.0,0.0,0.0,1.0
960000.0,13.5625,5.253450750994185E-6,960000.0,94.43645833333333,88.57830424591805,88.60827259949365,86.81784638015246,960000.0,2491352.0,1037.0,660.0,660.0,8.0,0.0,0.0,1.0
970000.0,13.765625,5.3861775409637215E-6,970000.0,94.4580412371134,88.62334083821747,88.65151057752595,86.87121299080005,970000.0,2525792.0,1043.0,663.0,663.0,8.0,0.0,0.0,1.0
980000.0,14.0,5.539692970665378E-6,980000.0,94.48091836734693,88.67011647041453,88.69936212310834,86.9236311239193,980000.0,2531880.0,1049.0,666.0,666.0,8.0,0.0,0.0,1.0
990000.0,14.21875,5.683889450867556E-6,990000.0,94.49909090909091,88.70714769398622,88.73669101648784,86.96435837901237,990000.0,2548056.0,1058.0,672.0,672.0,8.0,0.0,0.0,1.0
1000000.0,14.625,5.954106875126146E-6,1000000.0,94.5197,88.74948066166318,88.77748903919677,87.01255305484526,1000000.0,2571120.0,1064.0,675.0,675.0,8.0,3740.8355555555554,0.0,1.018239537690926
