learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.171875,5.314359441399575E-9,10000.0,81.13,60.95554021641432,61.48193508879364,55.23131672597865,10000.0,119520.0,38.0,30.0,30.0,3.0,0.0,0.0,1.0
20000.0,0.265625,9.850094405313334E-9,20000.0,84.24000000000001,67.4773638789674,67.5085042779095,62.87834177364269,20000.0,187016.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
30000.0,0.3125,1.229200279340148E-8,30000.0,85.79666666666667,70.66556951964913,70.65629088905723,66.32419189125109,30000.0,201368.0,69.0,50.0,50.0,4.0,0.0,0.0,1.0
40000.0,0.40625,1.8583280810465415E-8,40000.0,86.4925,72.1603103007795,72.21822295351707,68.03526001301546,40000.0,259400.0,95.0,66.0,66.0,4.0,0.0,0.0,1.0
50000.0,0.46875,2.3229416304578383E-8,50000.0,87.15,73.51515444313068,73.57706859680869,69.54976303317537,50000.0,287352.0,109.0,73.0,73.0,4.0,0.0,0.0,1.0
60000.0,0.53125,2.808548742905259E-8,60000.0,87.675,74.61329839811938,74.64600404566806,70.79614564410394,60000.0,300336.0,115.0,76.0,76.0,5.0,0.0,0.0,1.0
70000.0,0.609375,3.4755438617948026E-8,70000.0,88.05857142857143,75.41760111053274,75.44864452080947,71.71618055085607,70000.0,330016.0,130.0,85.0,85.0,5.0,0.0,0.0,1.0
80000.0,0.671875,4.0504027209762067E-8,80000.0,88.39625,76.1273913068753,76.14728403309522,72.56066920871389,80000.0,355536.0,139.0,91.0,91.0,5.0,0.0,0.0,1.0
90000.0,0.75,4.838647631307443E-8,90000.0,88.64555555555556,76.66661366288207,76.65775828593618,73.24378812871468,90000.0,390008.0,157.0,100.0,100.0,5.0,0.0,0.0,1.0
100000.0,0.84375,5.891236166159312E-8,100000.0,88.999,77.40276496653841,77.39164388910581,74.10310734463276,100000.0,434000.0,179.0,111.0,111.0,5.0,0.0,0.0,1.0
110000.0,0.921875,6.828573532402516E-8,110000.0,89.28545454545454,77.9883634902765,77.9960047047402,74.74338369227472,110000.0,463776.0,191.0,117.0,117.0,6.0,0.0,0.0,1.0
120000.0,1.0,7.782839626694719E-8,120000.0,89.55416666666667,78.53395665646626,78.5458777619936,75.3408219070289,120000.0,472152.0,197.0,120.0,120.0,6.0,0.0,0.0,1.0
130000.0,1.078125,8.80244382036229E-8,130000.0,89.75153846153846,78.93982153791615,78.97486073192671,75.80583652641327,130000.0,504480.0,208.0,127.0,127.0,6.0,0.0,0.0,1.0
140000.0,1.15625,9.84201647548212E-8,140000.0,89.94,79.32850773853546,79.36470726132568,76.25118035882907,140000.0,514360.0,216.0,131.0,131.0,6.0,0.0,0.0,1.0
