learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
37000.0,0.0625,2.768097652329339E-11,37000.0,85.3,65.36710864832772,64.4927536231884,50.671140939597315,37000.0,1712.0
38000.0,0.078125,3.4601220654116736E-11,38000.0,84.39999999999999,61.3164315895971,61.764705882352935,43.06569343065693,38000.0,1712.0
39000.0,0.078125,3.4601220654116736E-11,39000.0,85.5,65.89166251093819,64.97584541062803,52.614379084967325,39000.0,1712.0
40000.0,0.078125,3.4601220654116736E-11,40000.0,83.2,60.151802656546494,59.51807228915662,43.99999999999999,40000.0,1712.0
41000.0,0.078125,3.4601220654116736E-11,41000.0,83.89999999999999,59.518038359801665,58.072916666666664,38.31417624521072,41000.0,1712.0
42000.0,0.078125,3.4601220654116736E-11,42000.0,86.0,66.4139717877363,65.26054590570719,51.724137931034484,42000.0,1712.0
43000.0,0.078125,3.4601220654116736E-11,43000.0,86.9,68.90635829369486,68.28087167070218,55.442176870748305,43000.0,1712.0
44000.0,0.078125,3.4601220654116736E-11,44000.0,86.2,68.39675356796072,69.73684210526315,57.66871165644171,44000.0,1712.0
45000.0,0.078125,3.4601220654116736E-11,45000.0,86.2,68.54829887320861,69.67032967032966,57.92682926829268,45000.0,1712.0
46000.0,0.078125,3.4601220654116736E-11,46000.0,85.5,63.3523732497599,64.28571428571428,47.84172661870503,46000.0,1712.0
47000.0,0.09375,4.1521464784940086E-11,47000.0,85.7,65.72190154754827,66.0332541567696,51.689189189189186,47000.0,1712.0
48000.0,0.09375,4.1521464784940086E-11,48000.0,87.1,68.70906709358172,67.58793969849246,54.89510489510489,48000.0,1712.0
49000.0,0.09375,4.1521464784940086E-11,49000.0,86.7,67.27362204724409,66.83291770573567,54.452054794520556,49000.0,1712.0
50000.0,0.09375,4.1521464784940086E-11,50000.0,86.8,67.83625730994153,69.1588785046729,56.00000000000001,50000.0,1712.0
51000.0,0.09375,4.1521464784940086E-11,51000.0,87.6,69.78557504873295,71.2962962962963,58.66666666666668,51000.0,1712.0
52000.0,0.09375,4.1521464784940086E-11,52000.0,87.3,67.59608907758567,67.18346253229974,53.30882352941176,52000.0,1712.0
53000.0,0.09375,4.1521464784940086E-11,53000.0,86.5,66.48227781474382,66.08040201005025,51.26353790613718,53000.0,1712.0
54000.0,0.09375,4.1521464784940086E-11,54000.0,87.6,69.2583832884605,70.26378896882494,57.09342560553634,54000.0,1712.0
55000.0,0.09375,4.1521464784940086E-11,55000.0,86.7,68.54215351429085,67.79661016949152,56.53594771241831,55000.0,1712.0
56000.0,0.109375,4.8441708915763436E-11,56000.0,85.8,65.86718971592848,67.50572082379863,52.823920265780735,56000.0,1712.0
57000.0,0.109375,4.8441708915763436E-11,57000.0,88.6,71.40334330035522,73.11320754716981,61.22448979591838,57000.0,1712.0
58000.0,0.109375,4.8441708915763436E-11,58000.0,87.4,68.6162766948456,68.81188118811882,55.477031802120145,58000.0,1712.0
59000.0,0.109375,4.8441708915763436E-11,59000.0,86.7,68.2559382876346,68.10551558752998,56.81818181818182,59000.0,1712.0
60000.0,0.109375,4.8441708915763436E-11,60000.0,87.4,69.70804323575798,69.41747572815534,57.432432432432435,60000.0,1712.0
61000.0,0.109375,4.8441708915763436E-11,61000.0,87.2,67.31224973441202,67.51269035532995,53.62318840579711,61000.0,1712.0
62000.0,0.109375,4.8441708915763436E-11,62000.0,88.5,71.34313481186146,71.03274559193954,60.344827586206904,62000.0,1712.0
63000.0,0.109375,4.8441708915763436E-11,63000.0,87.4,68.8853548798135,69.11764705882352,55.16014234875445,63000.0,1712.0
64000.0,0.109375,4.8441708915763436E-11,64000.0,86.6,67.78846153846155,68.24644549763033,55.333333333333336,64000.0,1712.0
65000.0,0.125,5.5361953046586786E-11,65000.0,87.3,69.07055809377223,70.87155963302753,58.89967637540454,65000.0,1712.0
66000.0,0.125,5.5361953046586786E-11,66000.0,87.1,68.45225285152506,70.1388888888889,57.98045602605863,66000.0,1712.0
67000.0,0.125,5.5361953046586786E-11,67000.0,88.8,71.80474787906252,71.71717171717172,60.701754385964925,67000.0,1712.0
68000.0,0.125,5.5361953046586786E-11,68000.0,88.0,69.41818089146003,69.84924623115577,58.47750865051904,68000.0,1712.0
69000.0,0.125,5.5361953046586786E-11,69000.0,88.9,72.26913429733483,71.8274111675127,61.1888111888112,69000.0,1712.0
70000.0,0.125,5.5361953046586786E-11,70000.0,87.1,67.89031930463874,67.91044776119402,56.565656565656575,70000.0,1712.0
71000.0,0.125,5.5361953046586786E-11,71000.0,87.0,69.24314477015166,69.76744186046511,58.73015873015872,71000.0,1712.0
72000.0,0.125,5.5361953046586786E-11,72000.0,88.0,69.59331052831622,71.69811320754718,57.89473684210527,72000.0,1712.0
73000.0,0.125,5.5361953046586786E-11,73000.0,88.4,71.57754429982751,73.27188940092167,61.58940397350994,73000.0,1712.0
74000.0,0.140625,6.228219717741013E-11,74000.0,87.9,71.00796442365751,73.23008849557522,60.45751633986929,74000.0,1712.0
75000.0,0.140625,6.228219717741013E-11,75000.0,87.6,69.84127756239695,70.04830917874396,58.52842809364549,75000.0,1712.0
76000.0,0.140625,6.228219717741013E-11,76000.0,88.2,70.05076142131979,70.57356608478803,59.02777777777779,76000.0,1712.0
77000.0,0.140625,6.228219717741013E-11,77000.0,88.5,71.58360843695021,73.31786542923435,60.481099656357394,77000.0,1712.0
78000.0,0.140625,6.228219717741013E-11,78000.0,87.5,70.23951240417122,71.19815668202766,60.19108280254777,78000.0,1712.0
79000.0,0.140625,6.228219717741013E-11,79000.0,87.2,67.14376655646139,68.4729064039409,55.244755244755254,79000.0,1712.0
80000.0,0.140625,6.228219717741013E-11,80000.0,87.4,69.61820207271376,71.93763919821826,60.25236593059936,80000.0,1712.0
81000.0,0.140625,6.228219717741013E-11,81000.0,88.5,71.14873204949373,70.88607594936708,61.40939597315437,81000.0,1712.0
82000.0,0.140625,6.228219717741013E-11,82000.0,88.2,71.3101999533183,70.12658227848102,60.927152317880804,82000.0,1712.0
83000.0,0.15625,6.920244130823347E-11,83000.0,88.4,71.140258344446,71.4987714987715,60.54421768707484,83000.0,1712.0
84000.0,0.15625,6.920244130823347E-11,84000.0,87.9,69.65745523847737,71.19047619047619,58.27586206896552,84000.0,1712.0
85000.0,0.15625,6.920244130823347E-11,85000.0,88.2,71.0604150623182,72.23529411764706,61.563517915309454,85000.0,1712.0
86000.0,0.15625,6.920244130823347E-11,86000.0,87.3,69.2847952480918,71.71492204899776,58.496732026143796,86000.0,1712.0
87000.0,0.15625,6.920244130823347E-11,87000.0,89.2,71.79862126592855,73.00000000000001,61.42857142857143,87000.0,1712.0
88000.0,0.15625,6.920244130823347E-11,88000.0,88.5,70.1301804656575,69.57671957671958,58.63309352517986,88000.0,1712.0
89000.0,0.15625,6.920244130823347E-11,89000.0,89.8,74.2142943817498,74.5635910224439,64.33566433566435,89000.0,1712.0
90000.0,0.15625,6.920244130823347E-11,90000.0,87.7,70.49227521351118,71.85354691075516,61.5625,90000.0,1712.0
91000.0,0.15625,6.920244130823347E-11,91000.0,88.3,71.02325074547022,71.32352941176471,61.25827814569538,91000.0,1712.0
92000.0,0.171875,7.612268543905682E-11,92000.0,88.3,72.09475381371698,73.52941176470587,62.738853503184714,92000.0,1712.0
93000.0,0.171875,7.612268543905682E-11,93000.0,86.3,67.3405168303614,67.30310262529832,56.78233438485803,93000.0,1712.0
94000.0,0.171875,7.612268543905682E-11,94000.0,88.0,69.46487187969159,71.36038186157518,59.322033898305094,94000.0,1712.0
95000.0,0.171875,7.612268543905682E-11,95000.0,89.5,71.7981499586373,74.00990099009903,60.67415730337079,95000.0,1712.0
96000.0,0.171875,7.612268543905682E-11,96000.0,88.7,71.9861566990272,73.47417840375587,61.95286195286196,96000.0,1712.0
97000.0,0.171875,7.612268543905682E-11,97000.0,90.4,75.8084025481816,76.6990291262136,67.12328767123289,97000.0,1712.0
98000.0,0.171875,7.612268543905682E-11,98000.0,90.10000000000001,75.92107951394632,77.3972602739726,67.64705882352942,98000.0,1712.0
99000.0,0.171875,7.612268543905682E-11,99000.0,88.1,69.5677080136664,71.46282973621103,58.68055555555556,99000.0,1712.0
100000.0,0.171875,7.612268543905682E-11,100000.0,89.2,72.84480807816674,74.22434367541767,64.11960132890367,100000.0,1712.0
