learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.25,2.2543180319998E-9,10000.0,79.09,68.66378372477853,68.53273137697518,67.78120184899846,10000.0,34856.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,0.390625,3.944959543231461E-9,20000.0,78.67,68.037063938939,67.94409377817853,67.42516799022602,20000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.53125,5.635601054463122E-9,30000.0,78.90666666666667,68.3726017786843,68.3520880220055,67.83735705209658,30000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.671875,7.712159357551072E-9,40000.0,79.0875,68.64802259269591,68.55854162751363,68.26390469686623,40000.0,57080.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
50000.0,0.8125,1.1056480515334343E-8,50000.0,79.574,69.37397758099351,69.22311957569912,69.0674501014629,50000.0,91928.0,15.0,8.0,8.0,3.0,0.0,0.0,1.0
60000.0,0.9375,1.4747622319393689E-8,60000.0,80.00333333333333,70.01636072596183,69.8800020083346,69.72571976483056,60000.0,114144.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
70000.0,1.0625,1.8438764123453035E-8,70000.0,80.41,70.62470607071592,70.51284808085153,70.35411622276028,70000.0,114144.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
80000.0,1.203125,2.3809584995938672E-8,80000.0,80.59875,70.90712422653081,70.82189720645185,70.65973534971644,80000.0,147632.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
90000.0,1.328125,2.9013867283033E-8,90000.0,80.83111111111111,71.25391078761518,71.16496740765503,71.0089399744572,90000.0,160936.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
100000.0,1.453125,3.4991147307058174E-8,100000.0,81.018,71.53225964846541,71.43330122802793,71.27290887903506,100000.0,184840.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
110000.0,1.59375,4.1715587334086495E-8,110000.0,81.22545454545454,71.84218282060215,71.75331336424439,71.61276133661394,110000.0,184840.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
120000.0,1.71875,4.769286735811167E-8,120000.0,81.44083333333333,72.16485190295768,72.0953252057987,71.97100318411216,120000.0,184840.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
130000.0,1.859375,5.5623370119267037E-8,130000.0,81.58307692307693,72.37789219689851,72.31690678260065,72.19247610309063,130000.0,217992.0,37.0,19.0,19.0,6.0,0.0,0.0,1.0
140000.0,1.984375,6.371190667980246E-8,140000.0,81.69285714285715,72.54209112665998,72.48198928483237,72.38057264782267,140000.0,250128.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
150000.0,2.109375,7.213261495861742E-8,150000.0,81.796,72.69692111636525,72.64640474425501,72.53718733970975,150000.0,260400.0,45.0,23.0,23.0,6.0,0.0,0.0,1.0
