learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
570000.0,8.71875,1.2148694885480736E-6,570000.0,83.47157894736841,75.20736865970747,75.19379028520876,75.15630809637703,570000.0,949952.0,167.0,84.0,84.0,11.0,0.0,0.0,1.0
580000.0,8.890625,1.2584628873608179E-6,580000.0,83.48844827586207,75.23249202932314,75.22147935791685,75.18565350552167,580000.0,980416.0,173.0,87.0,87.0,11.0,0.0,0.0,1.0
590000.0,9.078125,1.3080197257093258E-6,590000.0,83.4957627118644,75.24329194786091,75.2323516993341,75.19177806481856,590000.0,1021656.0,181.0,91.0,91.0,11.0,0.0,0.0,1.0
600000.0,9.265625,1.3587116134456464E-6,600000.0,83.50233333333334,75.25314214404061,75.23777598775224,75.20483949751389,600000.0,1045056.0,185.0,93.0,93.0,11.0,0.0,0.0,1.0
610000.0,9.453125,1.410432612626917E-6,610000.0,83.51672131147541,75.27450114424725,75.25837122778006,75.22832034570176,610000.0,1066272.0,189.0,95.0,95.0,11.0,0.0,0.0,1.0
620000.0,9.640625,1.462814074734019E-6,620000.0,83.52709677419354,75.29005862615593,75.2732167673021,75.2461881136525,620000.0,1079888.0,191.0,96.0,96.0,11.0,0.0,0.0,1.0
630000.0,9.828125,1.516304586807059E-6,630000.0,83.5415873015873,75.31155025714536,75.29502865107636,75.26975071313409,630000.0,1102752.0,195.0,98.0,98.0,12.0,0.0,0.0,1.0
640000.0,9.984375,1.5617240246178376E-6,640000.0,83.54859375,75.32210784840633,75.30485159081047,75.28351804163039,640000.0,1123632.0,199.0,100.0,100.0,12.0,0.0,0.0,1.0
650000.0,10.171875,1.617713973650502E-6,650000.0,83.54707692307693,75.3200390250751,75.30309958293498,75.28077940989519,650000.0,1154280.0,205.0,103.0,103.0,12.0,0.0,0.0,1.0
660000.0,10.359375,1.6744873977990616E-6,660000.0,83.55045454545454,75.3250956314162,75.30800459419812,75.28765851093614,660000.0,1170432.0,207.0,104.0,104.0,12.0,0.0,0.0,1.0
670000.0,10.53125,1.727016319313811E-6,670000.0,83.56223880597014,75.34270581224241,75.32652869195854,75.30240443481655,670000.0,1181376.0,209.0,105.0,105.0,12.0,0.0,0.0,1.0
680000.0,10.734375,1.7896357328734466E-6,680000.0,83.56323529411765,75.3440198053679,75.33003282118743,75.30059378459784,680000.0,1191648.0,211.0,106.0,106.0,12.0,0.0,0.0,1.0
690000.0,10.921875,1.8485081252745457E-6,690000.0,83.57985507246377,75.36908406505545,75.35746133936534,75.32461592741497,690000.0,1213704.0,215.0,108.0,108.0,12.0,0.0,0.0,1.0
700000.0,11.125,1.91301172081795E-6,700000.0,83.59771428571429,75.39604505931722,75.38250428816467,75.35217012360837,700000.0,1227504.0,217.0,109.0,109.0,12.0,0.0,0.0,1.0
710000.0,11.328125,1.9781786896702314E-6,710000.0,83.61,75.4144284504491,75.39819454134164,75.36992001557779,710000.0,1240128.0,219.0,110.0,110.0,12.0,0.0,0.0,1.0
720000.0,11.5,2.034322371602886E-6,720000.0,83.61194444444445,75.41748471602362,75.3967989190722,75.37605596180173,720000.0,1262672.0,223.0,112.0,112.0,12.0,0.0,0.0,1.0
730000.0,11.703125,2.1039559699905414E-6,730000.0,83.61876712328767,75.42770340582373,75.41053384822277,75.38978572075374,730000.0,1325128.0,235.0,118.0,118.0,12.0,0.0,0.0,1.0
740000.0,11.90625,2.174819205214994E-6,740000.0,83.62675675675676,75.43968382690178,75.417096968578,75.40022698986665,740000.0,1348528.0,239.0,120.0,120.0,12.0,0.0,0.0,1.0
750000.0,12.078125,2.235019443711887E-6,750000.0,83.63186666666667,75.4473444882663,75.42524037066026,75.40584236707824,750000.0,1353904.0,239.0,120.0,120.0,12.0,0.0,0.0,1.0
760000.0,12.265625,2.301525188765178E-6,760000.0,83.63802631578947,75.45651595386084,75.43586907137072,75.41488894776175,760000.0,1371072.0,243.0,122.0,122.0,12.0,0.0,0.0,1.0
770000.0,12.46875,2.373887109570205E-6,770000.0,83.65103896103896,75.47622863418381,75.45770549714487,75.43802484937409,770000.0,1377048.0,245.0,123.0,123.0,12.0,0.0,0.0,1.0
780000.0,12.671875,2.4474109846374225E-6,780000.0,83.67192307692306,75.50754878970021,75.48766193648221,75.47014637904465,780000.0,1399160.0,247.0,124.0,124.0,12.0,0.0,0.0,1.0
790000.0,12.890625,2.529056089568055E-6,790000.0,83.67607594936709,75.51385084066207,75.49216545197122,75.47697240187196,790000.0,1442728.0,255.0,128.0,128.0,12.0,0.0,0.0,1.0
800000.0,13.09375,2.6048694012893567E-6,800000.0,83.68225,75.52326944119285,75.49979355129312,75.4904556182022,800000.0,1442728.0,255.0,128.0,128.0,12.0,0.0,0.0,1.0
810000.0,13.3125,2.6883525748012793E-6,810000.0,83.68925925925926,75.53379117759668,75.51162260499825,75.49799799335695,810000.0,1475208.0,261.0,131.0,131.0,12.0,0.0,0.0,1.0
820000.0,13.53125,2.772417048820191E-6,820000.0,83.69756097560975,75.54620823725506,75.52733037737852,75.51123592418155,820000.0,1485480.0,263.0,132.0,132.0,12.0,0.0,0.0,1.0
830000.0,13.75,2.857662685629394E-6,830000.0,83.69831325301205,75.54737702049596,75.52706593931326,75.51333606002585,830000.0,1506352.0,267.0,134.0,134.0,12.0,0.0,0.0,1.0
840000.0,13.953125,2.9373759429694874E-6,840000.0,83.70785714285715,75.56168274579458,75.5411267016605,75.52507332427214,840000.0,1516944.0,269.0,135.0,135.0,12.0,0.0,0.0,1.0
850000.0,14.171875,3.0255221968723666E-6,850000.0,83.71094117647058,75.56638209558085,75.5437681712362,75.5292882555359,850000.0,1557608.0,279.0,140.0,140.0,12.0,0.0,0.0,1.0
860000.0,14.375,3.1090656153133343E-6,860000.0,83.72127906976743,75.58195168833333,75.55700664689068,75.54539309002809,860000.0,1589832.0,283.0,142.0,142.0,12.0,0.0,0.0,1.0
870000.0,14.578125,3.1927149716971646E-6,870000.0,83.72954022988506,75.59431887361195,75.56789840051228,75.55481873302215,870000.0,1591848.0,283.0,142.0,142.0,12.0,0.0,0.0,1.0
880000.0,14.78125,3.276487922347668E-6,880000.0,83.73818181818183,75.60722313068436,75.58085565293365,75.5691828623718,880000.0,1594200.0,283.0,142.0,142.0,12.0,0.0,0.0,1.0
890000.0,15.0,3.366742975130263E-6,890000.0,83.73831460674157,75.60763346832212,75.58070671843127,75.57159784087418,890000.0,1594872.0,283.0,142.0,142.0,12.0,0.0,0.0,1.0
900000.0,15.21875,3.458255701439662E-6,900000.0,83.747,75.62066946916899,75.59145383005777,75.58636159563125,900000.0,1617096.0,287.0,144.0,144.0,12.0,0.0,0.0,1.0
910000.0,15.4375,3.5503497282560497E-6,910000.0,83.75945054945055,75.63936457884249,75.60851223956271,75.60549263901201,910000.0,1627368.0,289.0,145.0,145.0,12.0,0.0,0.0,1.0
920000.0,15.640625,3.6364928301837704E-6,920000.0,83.7670652173913,75.65093811823667,75.62184750493789,75.618225720345,920000.0,1639304.0,291.0,146.0,146.0,12.0,0.0,0.0,1.0
930000.0,15.875,3.7365522843578617E-6,930000.0,83.772688172043,75.65940706022195,75.63053570707682,75.62789886435576,930000.0,1650248.0,293.0,147.0,147.0,12.0,0.0,0.0,1.0
940000.0,16.09375,3.830579452268364E-6,940000.0,83.77308510638298,75.66001041669509,75.63004668432643,75.62634725180605,940000.0,1661528.0,295.0,148.0,148.0,12.0,0.0,0.0,1.0
950000.0,16.328125,3.933148141691667E-6,950000.0,83.7778947368421,75.66726020696612,75.63817208040622,75.63362689139406,950000.0,1691632.0,301.0,151.0,151.0,12.0,0.0,0.0,1.0
960000.0,16.546875,4.030802552329583E-6,960000.0,83.7878125,75.68217781879159,75.65516766723708,75.65219703890969,960000.0,1725624.0,307.0,154.0,154.0,13.0,0.0,0.0,1.0
970000.0,16.78125,4.136554715741011E-6,970000.0,83.7919587628866,75.68843321767051,75.65968330247276,75.65764822825929,970000.0,1744136.0,311.0,156.0,156.0,13.0,0.0,0.0,1.0
980000.0,17.0,4.236847614972955E-6,980000.0,83.7969387755102,75.69588657197315,75.66682910234367,75.66265207968684,980000.0,1772248.0,317.0,159.0,159.0,13.0,0.0,0.0,1.0
990000.0,17.21875,4.33729263022542E-6,990000.0,83.80717171717171,75.71117260498073,75.68393622055844,75.67928804847483,990000.0,1774936.0,317.0,159.0,159.0,13.0,0.0,0.0,1.0
1000000.0,17.5625,4.496108029141194E-6,1000000.0,83.8152,75.72332142490498,75.6956520433324,75.69342550472246,1000000.0,1785880.0,319.0,160.0,160.0,13.0,11035.35,0.0,1.0114540997793455
