learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.25,1.503051155143314E-9,10000.0,80.17,70.26494875344606,69.835716458777,69.88153098420412,10000.0,23240.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
20000.0,0.390625,3.193692666374975E-9,20000.0,79.97,69.95044651603669,69.84796025891916,69.73634509329908,20000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.515625,4.696485120803118E-9,30000.0,79.75333333333333,69.64607983743652,69.59046760789026,69.40975020145045,30000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.671875,7.956437507851257E-9,40000.0,79.705,69.56876513912816,69.59094995504945,69.39721792890263,40000.0,80648.0,13.0,7.0,7.0,3.0,0.0,0.0,1.0
50000.0,0.796875,1.0586130277564129E-8,50000.0,80.33,70.50450396794227,70.5062076410964,70.32555894155628,50000.0,81320.0,13.0,7.0,7.0,3.0,0.0,0.0,1.0
60000.0,0.921875,1.3934493634021945E-8,60000.0,80.73333333333333,71.10612641617243,71.0754141019867,70.93724859211584,60000.0,103544.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
70000.0,1.0625,1.853435403770871E-8,70000.0,80.87571428571428,71.31524189424077,71.3107024988213,71.17976318622175,70000.0,126440.0,21.0,11.0,11.0,4.0,0.0,0.0,1.0
80000.0,1.203125,2.35812492772109E-8,80000.0,81.06125,71.59584662849777,71.54207362885047,71.46328141186218,80000.0,138728.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
90000.0,1.328125,2.8377819237195784E-8,90000.0,81.27333333333333,71.91288440633589,71.86827126904907,71.78680237035053,90000.0,148328.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
100000.0,1.46875,3.424544249557787E-8,100000.0,81.439,72.16200779301921,72.1080155080696,72.02730807487114,100000.0,161288.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
110000.0,1.59375,3.948283847421408E-8,110000.0,81.63181818181819,72.4502789199248,72.41449928322753,72.32646688215635,110000.0,161960.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
120000.0,1.734375,4.655710654333234E-8,120000.0,81.73166666666667,72.59925594243201,72.58379189594798,72.46049094243864,120000.0,194456.0,33.0,17.0,17.0,5.0,0.0,0.0,1.0
130000.0,1.875,5.4090633057057856E-8,130000.0,81.80076923076923,72.70351822541058,72.68833837416018,72.58326187220433,130000.0,207080.0,35.0,18.0,18.0,5.0,0.0,0.0,1.0
140000.0,2.015625,6.251822924241424E-8,140000.0,81.88142857142857,72.82375999039697,72.82088096947359,72.7000731843816,140000.0,231656.0,39.0,20.0,20.0,5.0,0.0,0.0,1.0
150000.0,2.15625,7.134396582841874E-8,150000.0,81.98533333333333,72.9803645891681,72.9671868747499,72.86430142296221,150000.0,242600.0,41.0,21.0,21.0,5.0,0.0,0.0,1.0
160000.0,2.296875,8.140079444274307E-8,160000.0,82.089375,73.1368024978754,73.12759632786639,73.01753196617892,160000.0,276440.0,47.0,24.0,24.0,5.0,0.0,0.0,1.0
170000.0,2.4375,9.225390385836363E-8,170000.0,82.17,73.25718220745438,73.24122710218495,73.15258500810445,170000.0,298328.0,51.0,26.0,26.0,5.0,0.0,0.0,1.0
180000.0,2.5625,1.0190111222780414E-7,180000.0,82.27777777777779,73.41871652541334,73.40979753102886,73.31950519809641,180000.0,298328.0,51.0,26.0,26.0,5.0,0.0,0.0,1.0
190000.0,2.703125,1.1350160800955363E-7,190000.0,82.36421052631579,73.54761898141237,73.53928280937826,73.46720616997521,190000.0,318872.0,55.0,28.0,28.0,6.0,0.0,0.0,1.0
200000.0,2.84375,1.2554913862711856E-7,200000.0,82.464,73.69757848985235,73.68409205165338,73.6124173318988,200000.0,331160.0,57.0,29.0,29.0,6.0,0.0,0.0,1.0
210000.0,2.96875,1.3695499445829128E-7,210000.0,82.56714285714285,73.8519668076328,73.84118500310828,73.7746608020402,210000.0,352712.0,61.0,31.0,31.0,6.0,0.0,0.0,1.0
220000.0,3.125,1.5169543783283898E-7,220000.0,82.63272727272727,73.94994859680709,73.95465514185605,73.87219201969431,220000.0,364664.0,63.0,32.0,32.0,6.0,0.0,0.0,1.0
230000.0,3.265625,1.6534717158517905E-7,230000.0,82.67869565217391,74.01916298417865,74.00713777737182,73.93724895000588,230000.0,375256.0,65.0,33.0,33.0,6.0,0.0,0.0,1.0
240000.0,3.40625,1.790722469902701E-7,240000.0,82.72625000000001,74.09016637066095,74.08548782317348,74.00097832630945,240000.0,377272.0,65.0,33.0,33.0,6.0,0.0,0.0,1.0
250000.0,3.546875,1.939061783357627E-7,250000.0,82.77759999999999,74.16691878820347,74.16381638163814,74.0746762044112,250000.0,407752.0,71.0,36.0,36.0,6.0,0.0,0.0,1.0
260000.0,3.703125,2.1087080110899276E-7,260000.0,82.82307692307693,74.23475552963158,74.22713134006221,74.14237327389051,260000.0,419688.0,73.0,37.0,37.0,7.0,0.0,0.0,1.0
270000.0,3.84375,2.261756324312753E-7,270000.0,82.8537037037037,74.28064359037236,74.26311166457266,74.19050910956003,270000.0,420696.0,73.0,37.0,37.0,7.0,0.0,0.0,1.0
280000.0,3.984375,2.414804637535579E-7,280000.0,82.90678571428572,74.36015902971636,74.33974200881416,74.27159936352298,280000.0,420696.0,73.0,37.0,37.0,7.0,0.0,0.0,1.0
290000.0,4.125,2.5678529507584046E-7,290000.0,82.94275862068966,74.41435091756858,74.3992630200651,74.32551669728961,290000.0,420696.0,73.0,37.0,37.0,7.0,0.0,0.0,1.0
300000.0,4.265625,2.7292307802579473E-7,300000.0,82.98,74.47014239533377,74.45773971506323,74.37865992262415,300000.0,443592.0,77.0,39.0,39.0,7.0,0.0,0.0,1.0
310000.0,4.421875,2.9262346086195776E-7,310000.0,82.99032258064516,74.48588556866333,74.47836251082963,74.39508199109437,310000.0,487368.0,85.0,43.0,43.0,7.0,0.0,0.0,1.0
320000.0,4.578125,3.1393716603310576E-7,320000.0,83.0359375,74.55411529154607,74.54658839416332,74.47477806199217,320000.0,527280.0,93.0,47.0,47.0,7.0,0.0,0.0,1.0
330000.0,4.734375,3.3637330893220176E-7,330000.0,83.04515151515152,74.56767591029214,74.56356494699133,74.48224278606058,330000.0,555048.0,97.0,49.0,49.0,7.0,0.0,0.0,1.0
340000.0,4.890625,3.593876479297049E-7,340000.0,83.07441176470589,74.61167508814393,74.60605338522706,74.52500265608953,340000.0,569352.0,99.0,50.0,50.0,7.0,0.0,0.0,1.0
350000.0,5.046875,3.828715287252433E-7,350000.0,83.128,74.69190773351329,74.68729906982726,74.60609605063988,350000.0,580968.0,101.0,51.0,51.0,7.0,0.0,0.0,1.0
360000.0,5.203125,4.0678355920438967E-7,360000.0,83.1511111111111,74.72622101037749,74.72666666666666,74.63705091322674,360000.0,591560.0,103.0,52.0,52.0,7.0,0.0,0.0,1.0
