learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
400000.0,5.796875,5.219521376097368E-7,400000.0,83.19625,74.79503157446204,74.72692748773288,74.75255892572072,400000.0,699592.0,123.0,62.0,62.0,8.0,0.0,0.0,1.0
410000.0,5.953125,5.507141597465509E-7,410000.0,83.22341463414634,74.83570082351237,74.77251471639985,74.79580956149897,410000.0,711544.0,125.0,63.0,63.0,8.0,0.0,0.0,1.0
420000.0,6.109375,5.799185601063073E-7,420000.0,83.24309523809524,74.86521406759493,74.8020078480795,74.82625289280436,420000.0,722488.0,127.0,64.0,64.0,8.0,0.0,0.0,1.0
430000.0,6.25,6.073169060982765E-7,430000.0,83.2393023255814,74.8594547155866,74.79497375314317,74.82235807860262,430000.0,753120.0,133.0,67.0,67.0,8.0,0.0,0.0,1.0
440000.0,6.421875,6.418435239336558E-7,440000.0,83.25681818181818,74.88584725385576,74.82211088250773,74.84583814199962,440000.0,776504.0,137.0,69.0,69.0,8.0,0.0,0.0,1.0
450000.0,6.59375,6.764896614994441E-7,450000.0,83.27733333333333,74.91647824428385,74.85682973931988,74.88100086119994,450000.0,779192.0,137.0,69.0,69.0,8.0,0.0,0.0,1.0
460000.0,6.765625,7.117269948745769E-7,460000.0,83.29369565217391,74.94098400853801,74.88644013516075,74.9069405987148,460000.0,792488.0,139.0,70.0,70.0,8.0,0.0,0.0,1.0
470000.0,6.921875,7.438152614567016E-7,470000.0,83.32148936170213,74.98273106649019,74.92996034284252,74.94758708852667,470000.0,793832.0,139.0,70.0,70.0,8.0,0.0,0.0,1.0
480000.0,7.109375,7.844112244331175E-7,480000.0,83.34333333333333,75.0153552372422,74.96375393383332,74.98451237445639,480000.0,836920.0,147.0,74.0,74.0,9.0,0.0,0.0,1.0
490000.0,7.265625,8.189629685754578E-7,490000.0,83.37591836734694,75.06421564276434,75.01043047170273,75.03424982913396,490000.0,854776.0,151.0,76.0,76.0,9.0,0.0,0.0,1.0
500000.0,7.4375,8.581970986496245E-7,500000.0,83.3946,75.09225351494844,75.03720651948419,75.06217411154094,500000.0,882376.0,155.0,78.0,78.0,9.0,0.0,0.0,1.0
510000.0,7.609375,8.984492807131676E-7,510000.0,83.42254901960784,75.1343748536662,75.08399151243663,75.09918209744734,510000.0,905272.0,159.0,80.0,80.0,9.0,0.0,0.0,1.0
520000.0,7.78125,9.387765183216998E-7,520000.0,83.44557692307693,75.16896737195312,75.11987306028192,75.13281008518912,520000.0,906960.0,159.0,80.0,80.0,9.0,0.0,0.0,1.0
530000.0,7.96875,9.828187628752658E-7,530000.0,83.47056603773585,75.20629602132891,75.16139733088369,75.17484102784988,530000.0,907968.0,159.0,80.0,80.0,9.0,0.0,0.0,1.0
540000.0,8.1875,1.0348768490884042E-6,540000.0,83.51037037037037,75.26577792359157,75.22371115662007,75.24093403996196,540000.0,919904.0,161.0,81.0,81.0,9.0,0.0,0.0,1.0
550000.0,8.484375,1.108021630595128E-6,550000.0,83.5269090909091,75.2907948775439,75.25617216517371,75.26049630827035,550000.0,952384.0,167.0,84.0,84.0,10.0,0.0,0.0,1.0
560000.0,8.734375,1.1715223081409935E-6,560000.0,83.55375000000001,75.33097801787376,75.29632659630113,75.30321597987766,560000.0,981840.0,173.0,87.0,87.0,10.0,0.0,0.0,1.0
570000.0,8.921875,1.2193107977509502E-6,570000.0,83.56438596491228,75.34705077579301,75.31116996745334,75.31630894728796,570000.0,985200.0,173.0,87.0,87.0,10.0,0.0,0.0,1.0
580000.0,9.109375,1.267679035663605E-6,580000.0,83.58172413793103,75.37300207533836,75.33995416348358,75.34416823528498,580000.0,997152.0,175.0,88.0,88.0,10.0,0.0,0.0,1.0
590000.0,9.3125,1.3222194199139876E-6,590000.0,83.59254237288135,75.38918912824973,75.35520892471173,75.36173234478913,590000.0,1037904.0,183.0,92.0,92.0,10.0,0.0,0.0,1.0
600000.0,9.5,1.3727925640220446E-6,600000.0,83.59766666666667,75.39656101468341,75.36126661125408,75.37008441553566,600000.0,1042608.0,183.0,92.0,92.0,10.0,0.0,0.0,1.0
610000.0,9.6875,1.4238309813663365E-6,610000.0,83.62081967213115,75.43109191732637,75.39597718698595,75.39961196028996,610000.0,1052200.0,185.0,93.0,93.0,10.0,0.0,0.0,1.0
620000.0,9.875,1.4754491470133268E-6,620000.0,83.63806451612903,75.45692030807784,75.42247020600797,75.42681627037187,620000.0,1064152.0,187.0,94.0,94.0,10.0,0.0,0.0,1.0
630000.0,10.0625,1.527678881150981E-6,630000.0,83.64285714285714,75.46403507439665,75.42959464195876,75.43357768639372,630000.0,1076760.0,189.0,95.0,95.0,10.0,0.0,0.0,1.0
640000.0,10.25,1.579941211578747E-6,640000.0,83.65109375,75.47647561787348,75.44604409400776,75.44610171400679,640000.0,1077432.0,189.0,95.0,95.0,10.0,0.0,0.0,1.0
650000.0,10.4375,1.6331507746751113E-6,650000.0,83.65353846153846,75.48021922177574,75.44538347233875,75.44816367274693,650000.0,1096960.0,193.0,97.0,97.0,10.0,0.0,0.0,1.0
660000.0,10.640625,1.6925718712930883E-6,660000.0,83.665,75.49737338782388,75.45968560645724,75.46515861817849,660000.0,1130784.0,199.0,100.0,100.0,10.0,0.0,0.0,1.0
670000.0,10.84375,1.7525504032770797E-6,670000.0,83.67462686567164,75.51181794766177,75.47764560288044,75.47967960832051,670000.0,1141392.0,201.0,101.0,101.0,10.0,0.0,0.0,1.0
680000.0,11.046875,1.8136173215073847E-6,680000.0,83.68235294117648,75.52341462555158,75.48749964101647,75.4914520475328,680000.0,1162104.0,205.0,103.0,103.0,10.0,0.0,0.0,1.0
690000.0,11.234375,1.8705416975232466E-6,690000.0,83.68695652173913,75.53045241556204,75.4965561080102,75.49820960175884,690000.0,1173544.0,207.0,104.0,104.0,10.0,0.0,0.0,1.0
700000.0,11.4375,1.9334562239237135E-6,700000.0,83.70214285714286,75.55328439809638,75.5193960800134,75.52312521320852,700000.0,1197264.0,211.0,106.0,106.0,10.0,0.0,0.0,1.0
710000.0,11.640625,1.9963707503241803E-6,710000.0,83.70338028169014,75.55544298764882,75.52226681249591,75.52899674089365,710000.0,1197264.0,211.0,106.0,106.0,10.0,0.0,0.0,1.0
720000.0,11.796875,2.0459811397207288E-6,720000.0,83.71875,75.57853275738071,75.54235569520424,75.55123135448993,720000.0,1227312.0,219.0,110.0,110.0,11.0,0.0,0.0,1.0
730000.0,12.0,2.112539174656074E-6,730000.0,83.7272602739726,75.59126262405032,75.55720623215004,75.56263680200124,730000.0,1266600.0,225.0,113.0,113.0,11.0,0.0,0.0,1.0
740000.0,12.203125,2.1797353595805675E-6,740000.0,83.73162162162163,75.59788216243926,75.56576698721722,75.56690757574836,740000.0,1278744.0,231.0,116.0,116.0,11.0,0.0,0.0,1.0
750000.0,12.40625,2.2496190892222036E-6,750000.0,83.7372,75.60627673570579,75.57365492988774,75.57487779528884,750000.0,1329888.0,237.0,119.0,119.0,11.0,0.0,0.0,1.0
760000.0,12.625,2.326155631130355E-6,760000.0,83.74644736842104,75.62014884678916,75.587211680794,75.58909317987795,760000.0,1352456.0,241.0,121.0,121.0,11.0,0.0,0.0,1.0
770000.0,12.8125,2.392900803695537E-6,770000.0,83.74792207792208,75.62237982273561,75.58681690844251,75.5910549362669,770000.0,1376008.0,245.0,123.0,123.0,11.0,0.0,0.0,1.0
780000.0,13.0,2.4608097414279154E-6,780000.0,83.7523076923077,75.62895338529847,75.59335351621178,75.59800597283919,780000.0,1400000.0,251.0,126.0,126.0,11.0,0.0,0.0,1.0
790000.0,13.21875,2.5420695763184797E-6,790000.0,83.74860759493671,75.62331493639614,75.59025176723793,75.5949846406521,790000.0,1435920.0,255.0,128.0,128.0,11.0,0.0,0.0,1.0
800000.0,13.421875,2.6181170445246005E-6,800000.0,83.759375,75.6394111921393,75.60895480358568,75.6081305605671,800000.0,1447184.0,257.0,129.0,129.0,11.0,0.0,0.0,1.0
810000.0,13.625,2.6947396044205462E-6,810000.0,83.77358024691358,75.66068439984835,75.62959144697562,75.62805497659859,810000.0,1458128.0,259.0,130.0,130.0,11.0,0.0,0.0,1.0
820000.0,13.84375,2.779618532965995E-6,820000.0,83.78280487804878,75.67455491686648,75.6443716723718,75.64089178064876,820000.0,1499872.0,267.0,134.0,134.0,11.0,0.0,0.0,1.0
830000.0,14.046875,2.8590274289146897E-6,830000.0,83.79722891566264,75.6962073484545,75.66579209264451,75.66015470877178,830000.0,1511152.0,269.0,135.0,135.0,11.0,0.0,0.0,1.0
840000.0,14.25,2.9390635447473167E-6,840000.0,83.80345238095238,75.70554160345843,75.6702044903835,75.67237972623805,840000.0,1523088.0,271.0,136.0,136.0,11.0,0.0,0.0,1.0
850000.0,14.46875,3.026065759412531E-6,850000.0,83.80870588235294,75.7134317085742,75.67847934386714,75.67959680996383,850000.0,1537392.0,273.0,137.0,137.0,11.0,0.0,0.0,1.0
860000.0,14.6875,3.113182513819387E-6,860000.0,83.81941860465116,75.72949656980373,75.69490293890583,75.6926952141058,860000.0,1539416.0,273.0,137.0,137.0,11.0,0.0,0.0,1.0
870000.0,14.90625,3.2003753262365034E-6,870000.0,83.8235632183908,75.73562793866296,75.69859943397172,75.6967529473526,870000.0,1540760.0,273.0,137.0,137.0,11.0,0.0,0.0,1.0
880000.0,15.125,3.288224591718366E-6,880000.0,83.83454545454545,75.75213275855234,75.71494905902597,75.7144515538681,880000.0,1552360.0,275.0,138.0,138.0,11.0,0.0,0.0,1.0
890000.0,15.34375,3.376655157707218E-6,890000.0,83.83921348314607,75.75912190233993,75.7235784982244,75.72243114961077,890000.0,1562632.0,277.0,139.0,139.0,11.0,0.0,0.0,1.0
900000.0,15.578125,3.472728357236419E-6,900000.0,83.84377777777777,75.76594921200333,75.72751841644451,75.72845029044532,900000.0,1584504.0,281.0,141.0,141.0,11.0,0.0,0.0,1.0
910000.0,15.796875,3.5629399482988653E-6,910000.0,83.8456043956044,75.7687865802669,75.73013488302985,75.73101635706881,910000.0,1594104.0,283.0,142.0,142.0,11.0,0.0,0.0,1.0
920000.0,16.03125,3.6615238382688003E-6,920000.0,83.84695652173913,75.77074049519031,75.7339830049052,75.73556784858243,920000.0,1625912.0,289.0,145.0,145.0,11.0,0.0,0.0,1.0
930000.0,16.265625,3.761455235588882E-6,930000.0,83.85591397849463,75.78404110702802,75.74905913327196,75.74631687774618,930000.0,1648136.0,293.0,147.0,147.0,11.0,0.0,0.0,1.0
940000.0,16.484375,3.855391858249075E-6,940000.0,83.85510638297873,75.78286585916032,75.74419864689703,75.74408234372753,940000.0,1659928.0,295.0,148.0,148.0,11.0,0.0,0.0,1.0
950000.0,16.703125,3.949915214131276E-6,950000.0,83.86336842105263,75.79525052392488,75.7564160145748,75.75587923645047,950000.0,1670296.0,299.0,150.0,150.0,11.0,0.0,0.0,1.0
960000.0,16.90625,4.038928729844177E-6,960000.0,83.87239583333333,75.80888394917167,75.77369272608352,75.77028050605021,960000.0,1693928.0,301.0,151.0,151.0,11.0,0.0,0.0,1.0
970000.0,17.140625,4.1424224360121625E-6,970000.0,83.88061855670102,75.82118589847168,75.78911673121024,75.78255441870262,970000.0,1706888.0,303.0,152.0,152.0,11.0,0.0,0.0,1.0
980000.0,17.375,4.247177308166607E-6,980000.0,83.88142857142857,75.82252932025388,75.79007706125051,75.78551226728189,980000.0,1727688.0,309.0,155.0,155.0,12.0,0.0,0.0,1.0
990000.0,17.609375,4.354487011571312E-6,990000.0,83.89262626262625,75.83940438168531,75.80690186701783,75.80165193942786,990000.0,1769824.0,315.0,158.0,158.0,12.0,0.0,0.0,1.0
1000000.0,17.953125,4.512937448453158E-6,1000000.0,83.89999999999999,75.85055329062999,75.81605783717448,75.8107166037645,1000000.0,1781776.0,317.0,159.0,159.0,12.0,11079.446540880503,0.0,1.0114348513196854
