learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.234375,2.1134231549998123E-9,10000.0,80.56,70.84144261962639,70.92431947352677,70.54545454545455,10000.0,34856.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,0.390625,3.951168360395564E-9,20000.0,79.25999999999999,68.89366642577257,68.74387762791048,68.64464434197596,20000.0,45464.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.515625,5.453960814823707E-9,30000.0,78.85333333333332,68.2762946712176,68.3433133732535,68.05800312169579,30000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.625,7.4072482271326915E-9,40000.0,78.77,68.14678301474278,68.24114589176857,67.98129854460447,40000.0,69032.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
50000.0,0.75,1.0036940996845563E-8,50000.0,79.512,69.26336878268064,69.32750464099648,69.12690997860221,50000.0,81320.0,13.0,7.0,7.0,3.0,0.0,0.0,1.0
60000.0,0.890625,1.4201990173508724E-8,60000.0,79.94666666666667,69.91810042831504,69.91172572457425,69.79085590901101,60000.0,114488.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
70000.0,1.0,1.7798673878941272E-8,70000.0,80.33714285714287,70.50428578118677,70.50023575806938,70.38535189448545,70000.0,127112.0,21.0,11.0,11.0,4.0,0.0,0.0,1.0
80000.0,1.125,2.2284802980720998E-8,80000.0,80.6325,70.94961689066672,70.93657969274634,70.86498683715683,80000.0,138728.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
90000.0,1.234375,2.6500589835147065E-8,90000.0,80.92666666666666,71.38891503586807,71.37377847446886,71.28711215187758,90000.0,148992.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
100000.0,1.375,3.238014566401641E-8,100000.0,81.157,71.7335141041136,71.70125852281261,71.62540657752078,100000.0,161616.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
110000.0,1.515625,3.903793791929881E-8,110000.0,81.31818181818183,71.97557593177385,71.95649503950655,71.87397350268259,110000.0,183008.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
120000.0,1.640625,4.5004869914717146E-8,120000.0,81.46833333333333,72.20127040138013,72.16596783278052,72.11046453295876,120000.0,184520.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
130000.0,1.78125,5.211580881021089E-8,130000.0,81.55692307692308,72.33495619926359,72.30001386385693,72.26091584330241,130000.0,195464.0,33.0,17.0,17.0,5.0,0.0,0.0,1.0
140000.0,1.921875,5.996191046304173E-8,140000.0,81.72428571428571,72.5865448918936,72.54750485509813,72.5200842032908,140000.0,215672.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
150000.0,2.046875,6.776354793045256E-8,150000.0,81.80733333333333,72.70949901152943,72.69652916045504,72.62009872777622,150000.0,241256.0,41.0,21.0,21.0,5.0,0.0,0.0,1.0
160000.0,2.1875,7.736111810016963E-8,160000.0,81.89625000000001,72.84343744195456,72.81974289199587,72.75275614252925,160000.0,263816.0,45.0,23.0,23.0,5.0,0.0,0.0,1.0
170000.0,2.328125,8.781608711514208E-8,170000.0,82.00941176470589,73.0138573871902,72.98853620193242,72.93595030352373,170000.0,287384.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
180000.0,2.46875,9.86936437483463E-8,180000.0,82.12277777777778,73.18470814437904,73.17679028399476,73.12885689711324,180000.0,299000.0,51.0,26.0,26.0,6.0,0.0,0.0,1.0
190000.0,2.625,1.116636041034427E-7,190000.0,82.19473684210527,73.29303794499317,73.28352786947387,73.2323711862261,190000.0,320864.0,55.0,28.0,28.0,6.0,0.0,0.0,1.0
200000.0,2.765625,1.248680119816628E-7,200000.0,82.27250000000001,73.41001937144061,73.3955142683485,73.34370864910382,200000.0,362960.0,63.0,32.0,32.0,6.0,0.0,0.0,1.0
210000.0,2.90625,1.388803421933618E-7,210000.0,82.31666666666668,73.47606398874743,73.47992515675662,73.41784837400411,210000.0,385168.0,67.0,34.0,34.0,6.0,0.0,0.0,1.0
220000.0,3.0625,1.5482406726934845E-7,220000.0,82.36090909090909,73.54241004443263,73.54485090601695,73.485743958349,220000.0,394432.0,69.0,35.0,35.0,6.0,0.0,0.0,1.0
230000.0,3.203125,1.6970631097339924E-7,230000.0,82.4195652173913,73.6306320312552,73.62464613257144,73.56895864246353,230000.0,409080.0,71.0,36.0,36.0,6.0,0.0,0.0,1.0
240000.0,3.34375,1.8545788609319266E-7,240000.0,82.49583333333334,73.7451707308581,73.7378410142282,73.68074829122212,240000.0,432976.0,75.0,38.0,38.0,7.0,0.0,0.0,1.0
250000.0,3.5,2.0338843266169234E-7,250000.0,82.5564,73.83614608554898,73.83104102157893,73.76839141994394,250000.0,443584.0,77.0,39.0,39.0,7.0,0.0,0.0,1.0
260000.0,3.65625,2.2135972459283145E-7,260000.0,82.62076923076923,73.93299416211295,73.9261396422389,73.85795612329908,260000.0,444592.0,77.0,39.0,39.0,7.0,0.0,0.0,1.0
270000.0,3.796875,2.3798092216667208E-7,270000.0,82.69962962962964,74.05131336229273,74.0651494372852,73.97570895314503,270000.0,456880.0,79.0,40.0,40.0,7.0,0.0,0.0,1.0
280000.0,3.921875,2.5309783975697233E-7,280000.0,82.76964285714286,74.15617194154112,74.16945522687725,74.0852348416484,280000.0,467472.0,81.0,41.0,41.0,7.0,0.0,0.0,1.0
290000.0,4.0625,2.7017800473711567E-7,290000.0,82.85068965517242,74.27750052912249,74.29394008311453,74.21463864822967,290000.0,469496.0,81.0,41.0,41.0,7.0,0.0,0.0,1.0
300000.0,4.21875,2.899592315467696E-7,300000.0,82.89800000000001,74.34846398959351,74.35610358322795,74.28592908156874,300000.0,489368.0,85.0,43.0,43.0,7.0,0.0,0.0,1.0
310000.0,4.375,3.1072028731513363E-7,310000.0,82.92806451612903,74.39366126313669,74.40204694626765,74.32878825361253,310000.0,513608.0,89.0,45.0,45.0,7.0,0.0,0.0,1.0
320000.0,4.5,3.273617282199364E-7,320000.0,82.941875,74.41436015536542,74.42296338640601,74.35145637454598,320000.0,514616.0,89.0,45.0,45.0,7.0,0.0,0.0,1.0
330000.0,4.640625,3.4650593685607124E-7,330000.0,82.97060606060606,74.45772964472623,74.47053051434179,74.38850429083817,330000.0,526232.0,91.0,46.0,46.0,7.0,0.0,0.0,1.0
340000.0,4.796875,3.687027815936341E-7,340000.0,83.00058823529412,74.50290195447711,74.5155359197873,74.4292843491187,340000.0,549128.0,95.0,48.0,48.0,7.0,0.0,0.0,1.0
350000.0,4.953125,3.917400802796086E-7,350000.0,83.02142857142857,74.53404278562637,74.54192603128226,74.46436398325842,350000.0,569920.0,101.0,51.0,51.0,7.0,0.0,0.0,1.0
360000.0,5.125,4.179974267673162E-7,360000.0,83.04166666666667,74.5644383967525,74.57267093162734,74.4937393723914,360000.0,590528.0,103.0,52.0,52.0,7.0,0.0,0.0,1.0
370000.0,5.28125,4.423237017666301E-7,370000.0,83.0572972972973,74.58798890439024,74.59040979287423,74.51479400596801,370000.0,601808.0,105.0,53.0,53.0,7.0,0.0,0.0,1.0
380000.0,5.4375,4.667722128538622E-7,380000.0,83.08184210526316,74.62452488452207,74.61822115536465,74.55986577340558,380000.0,604832.0,105.0,53.0,53.0,7.0,0.0,0.0,1.0
390000.0,5.59375,4.916359385889438E-7,390000.0,83.10051282051282,74.65281603137296,74.64677122161572,74.58027838737422,390000.0,615104.0,107.0,54.0,54.0,7.0,0.0,0.0,1.0
400000.0,5.765625,5.211946619157163E-7,400000.0,83.126,74.69089821569384,74.681720994786,74.62298804765898,400000.0,664776.0,117.0,59.0,59.0,8.0,0.0,0.0,1.0
410000.0,5.9375,5.528335976931784E-7,410000.0,83.13829268292683,74.70914458491518,74.69416889344411,74.64730366540147,410000.0,711560.0,125.0,63.0,63.0,8.0,0.0,0.0,1.0
420000.0,6.09375,5.817595714082322E-7,420000.0,83.16666666666667,74.75156740594903,74.73429917162808,74.69387462908807,420000.0,715600.0,125.0,63.0,63.0,8.0,0.0,0.0,1.0
430000.0,6.265625,6.1409463847263E-7,430000.0,83.18697674418604,74.78177674716702,74.76711515976476,74.73183859636859,430000.0,727216.0,127.0,64.0,64.0,8.0,0.0,0.0,1.0
440000.0,6.421875,6.439732775713007E-7,440000.0,83.22068181818182,74.83228679516823,74.8135639477365,74.78388578649864,440000.0,739168.0,129.0,65.0,65.0,8.0,0.0,0.0,1.0
450000.0,6.59375,6.768397805798385E-7,450000.0,83.23066666666666,74.84743421830503,74.83274524582947,74.79466513465758,450000.0,739168.0,129.0,65.0,65.0,8.0,0.0,0.0,1.0
