learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.234375,2.1134231549998123E-9,10000.0,80.58999999999999,70.85721541489046,70.95615741433488,70.5194410692588,10000.0,34856.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,0.390625,3.991913723034991E-9,20000.0,79.215,68.80243633984975,68.94052600119545,68.57186058819083,20000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.53125,5.682555234266652E-9,30000.0,79.02,68.51082571695949,68.69279745324313,68.28420256991686,30000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.65625,7.560981127123037E-9,40000.0,79.1075,68.64058822436338,68.74953257048837,68.40334228137169,40000.0,58088.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
50000.0,0.78125,1.0566307335264153E-8,50000.0,79.63799999999999,69.44691545337479,69.55624663596674,69.31400325516908,50000.0,92936.0,15.0,8.0,8.0,3.0,0.0,0.0,1.0
60000.0,0.90625,1.3914670691721969E-8,60000.0,80.07666666666667,70.10722174963536,70.18432145262264,69.99723916371758,60000.0,103544.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
70000.0,1.046875,1.7681579467737014E-8,70000.0,80.41428571428571,70.61506915965766,70.68571062028268,70.5370382309329,70000.0,103544.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
80000.0,1.15625,2.1568913426664142E-8,80000.0,80.67125,71.00392152060971,71.02082122978317,70.92546630565583,80000.0,137384.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
90000.0,1.296875,2.7871347912069824E-8,90000.0,80.90888888888888,71.36021248751008,71.36046938027135,71.27092146404267,90000.0,173240.0,29.0,15.0,15.0,4.0,0.0,0.0,1.0
100000.0,1.421875,3.34735118990971E-8,100000.0,81.07,71.60354468166494,71.56248591644508,71.54068194118707,100000.0,173240.0,29.0,15.0,15.0,4.0,0.0,0.0,1.0
110000.0,1.5625,3.977594638450278E-8,110000.0,81.27181818181818,71.90265607019992,71.86962339896769,71.78911331735706,110000.0,173240.0,29.0,15.0,15.0,4.0,0.0,0.0,1.0
120000.0,1.703125,4.6463715585155616E-8,120000.0,81.4375,72.15250738981817,72.12489050181453,72.04583103257869,120000.0,183832.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
130000.0,1.84375,5.504236065058244E-8,130000.0,81.54307692307692,72.31186521393475,72.2856218813528,72.2137298499166,130000.0,235808.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0
140000.0,1.984375,6.405610798133744E-8,140000.0,81.63785714285714,72.454010038391,72.402576489533,72.34527792420151,140000.0,247768.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
150000.0,2.109375,7.30273313820362E-8,150000.0,81.758,72.6333453730167,72.60001001351826,72.50530038886265,150000.0,277424.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
160000.0,2.25,8.341972716152667E-8,160000.0,81.86375,72.792616648802,72.79137365213315,72.68225636391024,160000.0,285664.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
170000.0,2.390625,9.459618013352155E-8,170000.0,81.93823529411765,72.9041467352695,72.89938217122682,72.79806516770319,170000.0,307216.0,53.0,27.0,27.0,6.0,0.0,0.0,1.0
180000.0,2.546875,1.0836875945743586E-7,180000.0,82.01888888888888,73.02616435971676,73.0287828536191,72.93676940314732,180000.0,340720.0,59.0,30.0,30.0,6.0,0.0,0.0,1.0
