learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
730000.0,11.609375,2.1101460636903838E-6,730000.0,83.57479452054794,75.36085814237377,75.35795537451988,75.29331767323978,730000.0,1324768.0,235.0,118.0,118.0,12.0,0.0,0.0,1.0
740000.0,11.8125,2.1803534926018777E-6,740000.0,83.5922972972973,75.38707553265102,75.38084394978722,75.32074474572137,740000.0,1336048.0,237.0,119.0,119.0,12.0,0.0,0.0,1.0
750000.0,12.0,2.2452255426388642E-6,750000.0,83.5932,75.38841450516773,75.38206996997057,75.32277666141239,750000.0,1337392.0,237.0,119.0,119.0,12.0,0.0,0.0,1.0
760000.0,12.21875,2.322766231372952E-6,760000.0,83.6071052631579,75.40924281608106,75.40353786622444,75.34249286514431,760000.0,1370200.0,243.0,122.0,122.0,12.0,0.0,0.0,1.0
770000.0,12.4375,2.4018407566472882E-6,770000.0,83.61311688311687,75.4183410136929,75.41180390865387,75.35576032906121,770000.0,1397304.0,249.0,125.0,125.0,12.0,0.0,0.0,1.0
780000.0,12.640625,2.476404673264672E-6,780000.0,83.62410256410257,75.43494336919325,75.42500057718505,75.37520748467844,780000.0,1418952.0,255.0,128.0,128.0,12.0,0.0,0.0,1.0
790000.0,12.859375,2.557527332101017E-6,790000.0,83.63708860759493,75.45450551673345,75.44879586720353,75.39374350423152,790000.0,1433496.0,255.0,128.0,128.0,12.0,0.0,0.0,1.0
800000.0,13.0625,2.634057406491289E-6,800000.0,83.646125,75.4680014854293,75.46061405203444,75.40756808778998,800000.0,1456368.0,259.0,130.0,130.0,12.0,0.0,0.0,1.0
810000.0,13.25,2.706333082945396E-6,810000.0,83.66283950617284,75.49295205029605,75.48554300788427,75.43124495233144,810000.0,1490024.0,265.0,133.0,133.0,12.0,0.0,0.0,1.0
820000.0,13.46875,2.791445618236644E-6,820000.0,83.6740243902439,75.50968359206718,75.50311991070285,75.44749950481612,820000.0,1504000.0,267.0,134.0,134.0,12.0,0.0,0.0,1.0
830000.0,13.6875,2.877215512045141E-6,830000.0,83.68614457831325,75.52767205713256,75.52185867920537,75.46335222742493,830000.0,1515616.0,269.0,135.0,135.0,12.0,0.0,0.0,1.0
840000.0,13.90625,2.96309994559528E-6,840000.0,83.69261904761905,75.53747664682236,75.53268066667023,75.47230961235785,840000.0,1517640.0,269.0,135.0,135.0,12.0,0.0,0.0,1.0
850000.0,14.125,3.048984379145419E-6,850000.0,83.70541176470589,75.55649016290417,75.55153094186552,75.49074603306619,850000.0,1517640.0,269.0,135.0,135.0,12.0,0.0,0.0,1.0
860000.0,14.34375,3.1353600206784894E-6,860000.0,83.7196511627907,75.57781493178204,75.57315700864467,75.51292029207292,860000.0,1526320.0,273.0,137.0,137.0,12.0,0.0,0.0,1.0
870000.0,14.546875,3.216798132699396E-6,870000.0,83.73,75.59329922935927,75.59117033879456,75.52913963270113,870000.0,1549768.0,275.0,138.0,138.0,12.0,0.0,0.0,1.0
880000.0,14.75,3.298881961705369E-6,880000.0,83.73136363636362,75.59532148019615,75.5937311941792,75.53208034742244,880000.0,1562056.0,277.0,139.0,139.0,12.0,0.0,0.0,1.0
890000.0,14.96875,3.389041941975139E-6,890000.0,83.74269662921348,75.61218903993466,75.60950940877208,75.5453658899347,890000.0,1593192.0,283.0,142.0,142.0,12.0,0.0,0.0,1.0
900000.0,15.203125,3.487377964322351E-6,900000.0,83.74266666666666,75.61205535172117,75.60997564598159,75.54287051508133,900000.0,1621824.0,289.0,145.0,145.0,12.0,0.0,0.0,1.0
910000.0,15.421875,3.5792818461130884E-6,910000.0,83.74868131868132,75.6211411237417,75.61998117347603,75.55542332174635,910000.0,1624008.0,289.0,145.0,145.0,12.0,0.0,0.0,1.0
920000.0,15.65625,3.6783735979244933E-6,920000.0,83.76065217391304,75.63908066374796,75.63957488855337,75.57465814788415,920000.0,1634288.0,291.0,146.0,146.0,12.0,0.0,0.0,1.0
930000.0,15.859375,3.7655794423901363E-6,930000.0,83.77666666666667,75.66305820175793,75.66256625662565,75.59923600542756,930000.0,1659528.0,295.0,148.0,148.0,12.0,0.0,0.0,1.0
940000.0,16.09375,3.8682330179856045E-6,940000.0,83.7854255319149,75.67621716362,75.67438594251242,75.61585496571564,940000.0,1693032.0,301.0,151.0,151.0,12.0,0.0,0.0,1.0
950000.0,16.328125,3.972130782333098E-6,950000.0,83.79336842105263,75.68819653134587,75.68504887058336,75.63163267728686,950000.0,1713552.0,305.0,153.0,153.0,12.0,0.0,0.0,1.0
960000.0,16.53125,4.063403046327745E-6,960000.0,83.79885416666667,75.6964142421339,75.69771166511715,75.64096138726443,960000.0,1736912.0,309.0,155.0,155.0,12.0,0.0,0.0,1.0
970000.0,16.765625,4.170064704440947E-6,970000.0,83.79896907216495,75.69658436426937,75.69778968188307,75.6397756038127,970000.0,1759136.0,313.0,157.0,157.0,12.0,0.0,0.0,1.0
980000.0,17.0,4.277665446150219E-6,980000.0,83.80520408163265,75.70589018584326,75.70664103278423,75.6471476401936,980000.0,1774624.0,315.0,158.0,158.0,12.0,0.0,0.0,1.0
990000.0,17.234375,4.385908412384903E-6,990000.0,83.81414141414142,75.71939404707415,75.72169033034197,75.6625071384309,990000.0,1785216.0,317.0,159.0,159.0,12.0,0.0,0.0,1.0
1000000.0,17.5625,4.539134744037356E-6,1000000.0,83.8202,75.72857497522492,75.72736301092432,75.67214426085557,1000000.0,1805080.0,321.0,161.0,161.0,12.0,11085.416149068324,0.0,1.0113898177449865
